Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.643,3.0,-8.55,11.55
2.647,3.0,-8.56,11.56
2.651,3.0,-8.57,11.57
2.655,3.0,-8.52,11.52
2.659,3.0,-8.43,11.43
2.663,3.0,-8.37,11.37
2.667,3.0,-8.3,11.3
2.671,3.0,-8.28,11.28
2.675,3.0,-8.26,11.26
2.679,3.0,-8.2,11.2
2.683,3.0,-8.19,11.19
2.687,3.0,-8.16,11.16
2.691,3.0,-8.13,11.13
2.695,3.0,-8.08,11.08
2.699,3.0,-8.09,11.09
2.703,3.0,-8.08,11.08
2.707,3.0,-8.04,11.04
2.711,3.0,-8.01,11.01
2.715,3.0,-7.99,10.99
2.719,3.0,-7.99,10.99
2.723,3.0,-7.97,10.969999999999999
2.727,3.0,-7.95,10.95
2.731,3.0,-7.94,10.940000000000001
2.734,3.0,-7.94,10.940000000000001
2.738,3.0,-7.92,10.92
2.742,3.0,-7.93,10.93
2.745,3.0,-7.91,10.91
2.749,3.0,-7.94,10.940000000000001
2.753,3.0,-7.93,10.93
2.757,3.0,-7.9,10.9
2.761,3.0,-7.91,10.91
2.765,3.0,-7.89,10.89
2.769,3.0,-7.89,10.89
2.773,3.0,-7.88,10.879999999999999
2.777,3.0,-7.85,10.85
2.781,3.0,-7.82,10.82
2.785,3.0,-7.83,10.83
2.789,3.0,-7.8,10.8
2.793,3.0,-7.79,10.79
2.797,3.0,-7.8,10.8
2.801,3.0,-7.81,10.809999999999999
2.805,3.0,-7.79,10.79
2.809,3.0,-7.8,10.8
2.813,3.0,-7.78,10.780000000000001
2.817,3.0,-7.75,10.75
2.821,3.0,-7.73,10.73
2.825,3.0,-7.73,10.73
2.829,3.0,-7.74,10.74
2.833,3.0,-7.73,10.73
2.837,3.0,-7.74,10.74
2.841,3.0,-7.71,10.71
2.844,3.0,-7.68,10.68
2.848,3.0,-7.71,10.71
2.852,3.0,-7.71,10.71
2.855,3.0,-7.69,10.690000000000001
2.859,3.0,-7.67,10.67
2.863,3.0,-7.67,10.67
2.867,3.0,-7.62,10.620000000000001
2.871,3.0,-7.59,10.59
2.875,3.0,-7.62,10.620000000000001
2.879,3.0,-7.64,10.64
2.883,3.0,-7.61,10.61
2.887,3.0,-7.6,10.6
2.891,3.0,-7.62,10.620000000000001
2.895,3.0,-7.63,10.629999999999999
2.899,3.0,-7.63,10.629999999999999
2.903,3.0,-7.63,10.629999999999999
2.907,3.0,-7.63,10.629999999999999
2.911,3.0,-7.63,10.629999999999999
2.915,3.0,-7.64,10.64
2.919,3.0,-7.66,10.66
2.923,3.0,-7.64,10.64
2.927,3.0,-7.64,10.64
2.931,3.0,-7.62,10.620000000000001
2.935,3.0,-7.62,10.620000000000001
2.939,3.0,-7.64,10.64
2.943,3.0,-7.62,10.620000000000001
2.947,3.0,-7.61,10.61
2.951,3.0,-7.61,10.61
2.954,3.0,-7.6,10.6
2.958,3.0,-7.59,10.59
2.962,3.0,-7.58,10.58
2.965,3.0,-7.6,10.6
2.969,3.0,-7.59,10.59
2.973,3.0,-7.55,10.55
2.977,3.0,-7.54,10.54
2.981,3.0,-7.54,10.54
2.985,3.0,-7.54,10.54
2.989,3.0,-7.54,10.54
2.993,3.0,-7.53,10.530000000000001
2.997,3.0,-7.54,10.54
