Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.413,3.0,4.19,-1.1900000000000004
2.416,3.0,4.09,-1.0899999999999999
2.419,3.0,4.16,-1.1600000000000001
2.422,3.0,4.2,-1.2000000000000002
2.425,3.0,4.1,-1.0999999999999996
2.428,3.0,0.0,3.0
2.43,3.0,4.09,-1.0899999999999999
2.433,3.0,4.18,-1.1799999999999997
2.436,3.0,4.04,-1.04
2.439,3.0,3.94,-0.94
2.442,3.0,4.0,-1.0
2.445,3.0,3.97,-0.9700000000000002
2.448,3.0,3.89,-0.8900000000000001
2.451,3.0,3.97,-0.9700000000000002
2.455,3.0,3.99,-0.9900000000000002
2.458,3.0,3.9,-0.8999999999999999
2.461,3.0,3.95,-0.9500000000000002
2.464,3.0,3.98,-0.98
2.467,3.0,3.84,-0.8399999999999999
2.47,3.0,3.94,-0.94
2.473,3.0,3.96,-0.96
2.476,3.0,3.8,-0.7999999999999998
2.479,3.0,3.79,-0.79
2.482,3.0,3.88,-0.8799999999999999
2.485,3.0,3.8,-0.7999999999999998
2.488,3.0,3.77,-0.77
2.491,3.0,3.92,-0.9199999999999999
2.494,3.0,3.82,-0.8199999999999998
2.497,3.0,3.68,-0.6800000000000002
2.5,3.0,3.82,-0.8199999999999998
2.503,3.0,3.79,-0.79
2.506,3.0,3.7,-0.7000000000000002
2.509,3.0,0.0,3.0
2.512,3.0,3.73,-0.73
2.515,3.0,3.7,-0.7000000000000002
2.518,3.0,3.62,-0.6200000000000001
2.521,3.0,3.72,-0.7200000000000002
2.524,3.0,3.76,-0.7599999999999998
2.527,3.0,3.59,-0.5899999999999999
2.53,3.0,3.66,-0.6600000000000001
2.533,3.0,3.75,-0.75
2.536,3.0,3.59,-0.5899999999999999
2.539,3.0,3.6,-0.6000000000000001
2.542,3.0,3.72,-0.7200000000000002
2.545,3.0,3.63,-0.6299999999999999
2.548,3.0,3.57,-0.5699999999999998
2.551,3.0,3.66,-0.6600000000000001
2.554,3.0,3.6,-0.6000000000000001
2.557,3.0,3.48,-0.48
2.56,3.0,3.59,-0.5899999999999999
2.563,3.0,3.59,-0.5899999999999999
2.566,3.0,3.51,-0.5099999999999998
2.57,3.0,3.56,-0.56
2.573,3.0,3.53,-0.5299999999999998
2.576,3.0,3.45,-0.4500000000000002
2.579,3.0,3.53,-0.5299999999999998
2.582,3.0,3.62,-0.6200000000000001
2.585,3.0,3.49,-0.4900000000000002
2.588,3.0,0.0,3.0
2.59,3.0,3.42,-0.41999999999999993
2.593,3.0,3.53,-0.5299999999999998
2.596,3.0,3.49,-0.4900000000000002
2.599,3.0,3.42,-0.41999999999999993
2.602,3.0,3.55,-0.5499999999999998
2.605,3.0,3.44,-0.43999999999999995
2.608,3.0,3.33,-0.33000000000000007
2.612,3.0,3.43,-0.43000000000000016
2.615,3.0,3.42,-0.41999999999999993
2.618,3.0,3.3,-0.2999999999999998
2.621,3.0,3.37,-0.3700000000000001
2.624,3.0,3.42,-0.41999999999999993
2.627,3.0,3.37,-0.3700000000000001
2.63,3.0,3.44,-0.43999999999999995
2.633,3.0,3.45,-0.4500000000000002
2.636,3.0,3.38,-0.3799999999999999
2.639,3.0,3.34,-0.33999999999999986
2.642,3.0,3.41,-0.41000000000000014
2.645,3.0,3.35,-0.3500000000000001
2.648,3.0,3.28,-0.2799999999999998
2.651,3.0,3.42,-0.41999999999999993
2.654,3.0,3.32,-0.31999999999999984
2.657,3.0,3.23,-0.22999999999999998
2.66,3.0,3.37,-0.3700000000000001
2.663,3.0,3.28,-0.2799999999999998
2.666,3.0,3.21,-0.20999999999999996
2.669,3.0,0.0,3.0
2.672,3.0,3.37,-0.3700000000000001
2.675,3.0,3.31,-0.31000000000000005
2.678,3.0,3.25,-0.25
2.681,3.0,3.29,-0.29000000000000004
2.684,3.0,3.31,-0.31000000000000005
2.687,3.0,3.16,-0.16000000000000014
2.69,3.0,3.22,-0.2200000000000002
2.693,3.0,3.31,-0.31000000000000005
2.696,3.0,3.22,-0.2200000000000002
2.699,3.0,3.22,-0.2200000000000002
2.702,3.0,3.29,-0.29000000000000004
2.705,3.0,3.18,-0.18000000000000016
2.708,3.0,3.12,-0.1200000000000001
2.711,3.0,3.15,-0.1499999999999999
2.714,3.0,3.13,-0.1299999999999999
2.717,3.0,3.11,-0.10999999999999988
2.72,3.0,3.23,-0.22999999999999998
2.723,3.0,3.19,-0.18999999999999995
2.726,3.0,3.09,-0.08999999999999986
2.73,3.0,3.17,-0.16999999999999993
2.733,3.0,3.2,-0.20000000000000018
2.736,3.0,3.11,-0.10999999999999988
2.739,3.0,3.16,-0.16000000000000014
2.742,3.0,3.23,-0.22999999999999998
2.745,3.0,3.07,-0.06999999999999984
2.748,3.0,3.05,-0.04999999999999982
2.751,3.0,0.0,3.0
2.753,3.0,3.15,-0.1499999999999999
2.756,3.0,3.01,-0.009999999999999787
2.759,3.0,2.93,0.06999999999999984
2.762,3.0,3.13,-0.1299999999999999
2.765,3.0,3.13,-0.1299999999999999
2.768,3.0,3.08,-0.08000000000000007
2.772,3.0,3.17,-0.16999999999999993
2.775,3.0,3.09,-0.08999999999999986
2.778,3.0,2.92,0.08000000000000007
2.781,3.0,3.08,-0.08000000000000007
2.784,3.0,3.09,-0.08999999999999986
2.787,3.0,2.97,0.029999999999999805
2.79,3.0,3.1,-0.10000000000000009
2.793,3.0,3.1,-0.10000000000000009
2.796,3.0,3.0,0.0
2.799,3.0,2.98,0.020000000000000018
2.802,3.0,3.05,-0.04999999999999982
2.805,3.0,3.01,-0.009999999999999787
2.808,3.0,2.95,0.04999999999999982
2.811,3.0,3.03,-0.029999999999999805
2.814,3.0,2.94,0.06000000000000005
2.817,3.0,2.92,0.08000000000000007
2.82,3.0,3.0,0.0
2.823,3.0,2.98,0.020000000000000018
2.826,3.0,2.95,0.04999999999999982
2.829,3.0,3.01,-0.009999999999999787
2.832,3.0,0.0,3.0
2.835,3.0,2.99,0.009999999999999787
2.838,3.0,2.89,0.10999999999999988
2.841,3.0,2.97,0.029999999999999805
2.844,3.0,3.03,-0.029999999999999805
2.847,3.0,2.96,0.040000000000000036
2.85,3.0,2.92,0.08000000000000007
2.853,3.0,2.99,0.009999999999999787
2.856,3.0,2.91,0.08999999999999986
2.859,3.0,2.9,0.10000000000000009
2.862,3.0,3.0,0.0
2.865,3.0,2.97,0.029999999999999805
2.868,3.0,2.87,0.1299999999999999
2.871,3.0,2.96,0.040000000000000036
2.874,3.0,2.94,0.06000000000000005
2.877,3.0,2.85,0.1499999999999999
2.88,3.0,2.87,0.1299999999999999
2.883,3.0,2.8,0.20000000000000018
2.887,3.0,2.77,0.22999999999999998
2.89,3.0,2.9,0.10000000000000009
2.893,3.0,2.87,0.1299999999999999
2.896,3.0,2.77,0.22999999999999998
2.899,3.0,2.83,0.16999999999999993
2.902,3.0,2.9,0.10000000000000009
2.905,3.0,2.82,0.18000000000000016
2.908,3.0,2.77,0.22999999999999998
2.911,3.0,2.83,0.16999999999999993
2.914,3.0,0.0,3.0
2.916,3.0,2.78,0.2200000000000002
2.919,3.0,2.77,0.22999999999999998
2.922,3.0,2.83,0.16999999999999993
2.925,3.0,2.81,0.18999999999999995
2.929,3.0,2.69,0.31000000000000005
2.932,3.0,2.84,0.16000000000000014
2.935,3.0,2.82,0.18000000000000016
2.938,3.0,2.7,0.2999999999999998
2.941,3.0,2.83,0.16999999999999993
2.944,3.0,2.81,0.18999999999999995
2.947,3.0,2.71,0.29000000000000004
2.95,3.0,2.84,0.16000000000000014
2.953,3.0,2.87,0.1299999999999999
2.956,3.0,2.73,0.27
2.959,3.0,2.67,0.33000000000000007
2.962,3.0,2.8,0.20000000000000018
2.965,3.0,2.69,0.31000000000000005
2.968,3.0,2.73,0.27
2.971,3.0,2.86,0.14000000000000012
2.974,3.0,2.75,0.25
2.977,3.0,2.65,0.3500000000000001
2.98,3.0,2.76,0.2400000000000002
2.983,3.0,2.74,0.2599999999999998
2.986,3.0,2.75,0.25
2.989,3.0,2.8,0.20000000000000018
2.992,3.0,2.77,0.22999999999999998
2.995,3.0,0.0,3.0
2.998,3.0,2.67,0.33000000000000007
3.001,3.0,2.74,0.2599999999999998
3.004,3.0,2.76,0.2400000000000002
3.007,3.0,2.69,0.31000000000000005
3.01,3.0,2.71,0.29000000000000004
3.013,3.0,2.71,0.29000000000000004
3.016,1.0,2.66,-1.6600000000000001
3.019,1.0,2.68,-1.6800000000000002
3.022,1.0,2.67,-1.67
3.025,1.0,1.94,-0.94
3.028,1.0,1.22,-0.21999999999999997
3.031,1.0,1.27,-0.27
3.034,1.0,1.26,-0.26
3.037,1.0,0.97,0.030000000000000027
3.04,1.0,0.89,0.10999999999999999
3.043,1.0,0.59,0.41000000000000003
3.047,1.0,0.55,0.44999999999999996
3.05,1.0,0.49,0.51
3.053,1.0,0.28,0.72
3.056,1.0,0.04,0.96
3.059,1.0,-0.03,1.03
3.062,1.0,-0.22,1.22
3.065,1.0,-0.6,1.6
3.068,1.0,-0.73,1.73
3.071,1.0,-0.86,1.8599999999999999
3.074,1.0,0.0,1.0
3.076,1.0,-1.13,2.13
3.079,1.0,-1.28,2.2800000000000002
3.082,1.0,-1.22,2.2199999999999998
3.085,1.0,-1.5,2.5
3.089,1.0,-1.46,2.46
3.092,1.0,-1.78,2.7800000000000002
3.095,1.0,-1.8,2.8
3.098,1.0,-1.91,2.91
3.101,1.0,-2.25,3.25
3.104,1.0,-2.11,3.11
3.107,1.0,-2.58,3.58
3.11,1.0,-2.91,3.91
3.113,1.0,-2.63,3.63
3.116,1.0,-2.76,3.76
3.119,1.0,-2.97,3.97
3.122,1.0,-2.97,3.97
3.125,1.0,-3.39,4.390000000000001
3.128,1.0,-3.37,4.37
3.131,1.0,-3.11,4.109999999999999
3.134,1.0,-3.3,4.3
3.137,1.0,-3.64,4.640000000000001
3.14,1.0,-3.64,4.640000000000001
3.143,1.0,-3.53,4.529999999999999
3.146,1.0,-3.37,4.37
3.149,1.0,-3.28,4.279999999999999
3.152,1.0,-3.31,4.3100000000000005
3.155,1.0,0.0,1.0
3.158,1.0,-3.37,4.37
3.161,1.0,-3.32,4.32
3.164,1.0,-3.21,4.21
3.167,1.0,-3.21,4.21
3.17,1.0,-3.2,4.2
3.173,1.0,-3.3,4.3
3.176,1.0,-3.49,4.49
3.179,1.0,-3.6,4.6
3.182,1.0,-3.87,4.87
3.185,1.0,-4.21,5.21
3.188,1.0,-4.38,5.38
3.191,1.0,-4.44,5.44
3.194,1.0,-4.24,5.24
3.197,1.0,-3.82,4.82
3.2,1.0,-3.63,4.63
3.204,1.0,-3.77,4.77
3.207,1.0,-4.14,5.14
3.21,1.0,-4.5,5.5
3.213,1.0,-4.28,5.28
3.216,1.0,-4.12,5.12
3.219,1.0,-4.09,5.09
3.222,1.0,-4.31,5.31
3.225,1.0,-4.62,5.62
3.228,1.0,-4.88,5.88
3.231,1.0,-4.91,5.91
3.234,1.0,-4.92,5.92
3.237,1.0,0.0,1.0
3.239,1.0,-4.93,5.93
3.242,1.0,-4.9,5.9
3.246,1.0,-4.86,5.86
3.249,1.0,-4.83,5.83
3.252,1.0,-4.82,5.82
3.255,1.0,-4.84,5.84
3.258,1.0,-4.87,5.87
3.261,1.0,-4.89,5.89
3.264,1.0,-4.9,5.9
3.267,1.0,-4.94,5.94
3.27,1.0,-4.93,5.93
3.273,1.0,-4.9,5.9
3.276,1.0,-4.81,5.81
3.279,1.0,-4.82,5.82
3.282,1.0,-4.87,5.87
3.285,1.0,-4.87,5.87
3.288,1.0,-4.86,5.86
3.291,1.0,-4.84,5.84
3.294,1.0,-4.86,5.86
3.297,1.0,-4.89,5.89
3.3,1.0,-4.84,5.84
3.303,1.0,-4.88,5.88
3.306,1.0,-4.91,5.91
3.309,1.0,-4.92,5.92
3.312,1.0,-4.92,5.92
3.315,1.0,-4.93,5.93
3.319,1.0,0.0,1.0
3.321,1.0,-4.88,5.88
3.324,1.0,-4.86,5.86
3.327,1.0,-4.83,5.83
3.33,1.0,-4.84,5.84
3.333,1.0,-4.86,5.86
3.336,1.0,-4.91,5.91
3.339,1.0,-4.89,5.89
3.342,1.0,-4.88,5.88
3.345,1.0,-4.9,5.9
3.348,1.0,-4.88,5.88
3.351,1.0,-4.81,5.81
3.354,1.0,-4.79,5.79
3.357,1.0,-4.81,5.81
3.36,1.0,-4.82,5.82
3.364,1.0,-4.83,5.83
3.367,1.0,-4.88,5.88
3.37,1.0,-4.92,5.92
3.373,1.0,-4.88,5.88
3.376,1.0,-4.83,5.83
3.379,1.0,-4.84,5.84
3.382,1.0,-4.79,5.79
3.385,1.0,-4.8,5.8
3.388,1.0,-4.82,5.82
3.391,1.0,-4.86,5.86
3.394,1.0,-4.84,5.84
3.397,1.0,-4.83,5.83
3.4,1.0,0.0,1.0
3.402,1.0,-4.84,5.84
3.406,1.0,-4.87,5.87
3.409,1.0,-4.83,5.83
3.412,1.0,-4.86,5.86
3.415,1.0,-4.89,5.89
3.418,1.0,-4.85,5.85
3.421,1.0,-4.85,5.85
3.424,1.0,-4.9,5.9
3.427,1.0,-4.85,5.85
3.43,1.0,-4.84,5.84
3.433,1.0,-4.92,5.92
3.436,1.0,-4.93,5.93
3.439,1.0,-4.87,5.87
3.442,1.0,-4.85,5.85
3.445,1.0,-4.85,5.85
3.448,1.0,-4.86,5.86
3.451,1.0,-4.85,5.85
3.454,1.0,-4.92,5.92
3.457,1.0,-4.94,5.94
3.46,1.0,-4.85,5.85
3.463,1.0,-4.82,5.82
3.466,1.0,-4.9,5.9
3.469,1.0,-4.86,5.86
3.472,1.0,-4.85,5.85
3.475,1.0,-4.89,5.89
3.479,1.0,-4.86,5.86
3.482,1.0,0.0,1.0
3.484,1.0,-4.87,5.87
3.487,1.0,-4.9,5.9
3.49,1.0,-4.84,5.84
3.493,1.0,-4.85,5.85
3.496,1.0,-4.86,5.86
3.499,1.0,-4.9,5.9
3.502,1.0,-4.91,5.91
3.505,1.0,-4.92,5.92
3.508,1.0,-4.94,5.94
3.511,1.0,-4.93,5.93
3.514,1.0,-4.88,5.88
3.517,1.0,-4.87,5.87
3.521,1.0,-4.85,5.85
3.524,1.0,-4.9,5.9
3.527,1.0,-4.92,5.92
3.53,1.0,-4.93,5.93
3.533,1.0,-4.87,5.87
3.536,1.0,-4.91,5.91
3.539,1.0,-4.9,5.9
3.542,1.0,-4.89,5.89
3.545,1.0,-4.91,5.91
3.548,1.0,-4.87,5.87
3.551,1.0,-4.87,5.87
3.554,1.0,-4.94,5.94
3.557,1.0,-4.9,5.9
3.56,1.0,0.0,1.0
3.563,1.0,-4.89,5.89
3.566,1.0,-4.9,5.9
3.569,1.0,-4.88,5.88
3.572,1.0,-4.9,5.9
3.575,1.0,-4.89,5.89
3.578,1.0,-4.87,5.87
3.581,1.0,-4.82,5.82
3.584,1.0,-4.86,5.86
3.587,1.0,-4.86,5.86
3.59,1.0,-4.84,5.84
3.593,1.0,-4.88,5.88
3.596,1.0,-4.87,5.87
3.599,1.0,-4.82,5.82
3.602,1.0,-4.89,5.89
3.605,1.0,-4.87,5.87
3.608,1.0,-4.87,5.87
3.611,1.0,-4.91,5.91
3.614,1.0,-4.94,5.94
3.617,1.0,-4.94,5.94
3.62,1.0,-4.91,5.91
3.623,1.0,-4.93,5.93
3.626,1.0,-4.93,5.93
3.629,1.0,-4.91,5.91
3.632,1.0,-4.94,5.94
3.636,1.0,-4.94,5.94
3.639,1.0,-4.92,5.92
3.642,1.0,0.0,1.0
3.644,1.0,-4.89,5.89
3.647,1.0,-4.93,5.93
3.65,1.0,-4.92,5.92
3.653,1.0,-4.92,5.92
3.656,1.0,-4.91,5.91
3.659,1.0,-4.92,5.92
3.662,1.0,-4.92,5.92
3.665,1.0,-4.94,5.94
3.668,1.0,-4.88,5.88
3.671,1.0,-4.88,5.88
3.674,1.0,-4.92,5.92
3.678,1.0,-4.95,5.95
3.681,1.0,-4.92,5.92
3.684,1.0,-4.89,5.89
3.687,1.0,-4.94,5.94
3.69,1.0,-4.97,5.97
3.693,1.0,-4.95,5.95
3.696,1.0,-4.99,5.99
3.699,1.0,-4.95,5.95
3.702,1.0,-4.93,5.93
3.705,1.0,-4.97,5.97
3.708,1.0,-4.96,5.96
3.711,1.0,-4.89,5.89
3.714,1.0,-4.9,5.9
3.717,1.0,-4.91,5.91
3.72,1.0,-4.9,5.9
3.723,1.0,0.0,1.0
3.726,1.0,-4.94,5.94
3.729,1.0,-4.96,5.96
3.732,1.0,-4.93,5.93
3.735,1.0,-4.96,5.96
3.738,1.0,-4.93,5.93
3.741,1.0,-4.9,5.9
3.744,1.0,-4.93,5.93
3.747,1.0,-4.97,5.97
3.75,1.0,-4.95,5.95
3.753,1.0,-4.95,5.95
3.756,1.0,-4.93,5.93
3.759,1.0,-4.96,5.96
3.762,1.0,-4.97,5.97
3.765,1.0,-4.94,5.94
3.768,1.0,-4.95,5.95
3.771,1.0,-4.96,5.96
3.774,1.0,-4.97,5.97
3.777,1.0,-4.97,5.97
3.78,1.0,-4.95,5.95
3.783,1.0,-4.92,5.92
3.786,1.0,-4.93,5.93
3.789,1.0,-4.94,5.94
3.792,1.0,-4.94,5.94
3.796,1.0,-4.89,5.89
3.799,1.0,-4.89,5.89
3.802,1.0,-4.93,5.93
3.805,1.0,0.0,1.0
3.807,1.0,-4.94,5.94
3.81,1.0,-4.93,5.93
3.813,1.0,-4.88,5.88
3.816,1.0,-4.89,5.89
3.819,1.0,-4.95,5.95
3.822,1.0,-5.03,6.03
3.825,1.0,-5.02,6.02
3.828,1.0,-5.0,6.0
3.831,1.0,-4.98,5.98
3.834,1.0,-4.94,5.94
3.838,1.0,-4.9,5.9
3.841,1.0,-4.87,5.87
3.844,1.0,-4.95,5.95
3.847,1.0,-5.02,6.02
3.85,1.0,-5.05,6.05
3.853,1.0,-4.95,5.95
3.856,1.0,-4.94,5.94
3.859,1.0,-5.01,6.01
3.862,1.0,-5.06,6.06
3.865,1.0,-5.0,6.0
3.868,1.0,-4.92,5.92
3.871,1.0,-4.9,5.9
3.874,1.0,-4.97,5.97
3.877,1.0,-4.98,5.98
3.88,1.0,-4.95,5.95
3.883,1.0,-4.94,5.94
3.886,1.0,0.0,1.0
3.889,1.0,-4.98,5.98
3.892,1.0,-5.01,6.01
3.895,1.0,-5.0,6.0
3.898,1.0,-4.93,5.93
3.901,1.0,-4.9,5.9
3.904,1.0,-4.9,5.9
3.907,1.0,-4.95,5.95
3.91,1.0,-4.98,5.98
3.913,1.0,-4.94,5.94
3.916,1.0,-4.93,5.93
3.919,1.0,-4.97,5.97
3.922,1.0,-4.93,5.93
3.925,1.0,-4.93,5.93
3.928,1.0,-4.97,5.97
3.931,1.0,-5.02,6.02
3.934,1.0,-5.01,6.01
3.937,1.0,-5.01,6.01
3.94,1.0,-5.01,6.01
3.943,1.0,-5.03,6.03
3.946,1.0,-5.05,6.05
3.949,1.0,-5.03,6.03
3.953,1.0,-5.01,6.01
3.956,1.0,-5.01,6.01
3.959,1.0,-4.99,5.99
3.962,1.0,-5.01,6.01
3.965,1.0,-5.03,6.03
3.968,1.0,0.0,1.0
3.97,1.0,-5.02,6.02
3.973,1.0,-5.02,6.02
3.976,1.0,-4.99,5.99
3.979,1.0,-5.0,6.0
3.982,1.0,-5.02,6.02
3.985,1.0,-5.02,6.02
3.988,1.0,-5.03,6.03
3.991,1.0,-5.03,6.03
3.995,1.0,-5.0,6.0
3.998,1.0,-5.0,6.0
4.001,1.0,-5.01,6.01
4.004,1.0,-4.94,5.94
4.007,1.0,-4.99,5.99
4.01,1.0,-5.05,6.05
4.013,1.0,-5.08,6.08
4.016,1.0,-5.06,6.06
4.019,1.0,-5.05,6.05
4.022,1.0,-5.05,6.05
4.025,1.0,-5.0,6.0
4.028,1.0,-4.99,5.99
4.031,1.0,-4.99,5.99
4.034,1.0,-4.99,5.99
4.037,1.0,-5.03,6.03
4.04,1.0,-5.0,6.0
4.043,1.0,-4.95,5.95
4.046,1.0,-4.96,5.96
4.049,1.0,0.0,1.0
4.052,1.0,-4.99,5.99
4.055,1.0,-5.06,6.06
4.058,1.0,-5.02,6.02
4.061,1.0,-5.04,6.04
4.064,1.0,-5.05,6.05
4.067,1.0,-5.0,6.0
4.07,1.0,-5.01,6.01
4.073,1.0,-5.03,6.03
4.076,1.0,-5.0,6.0
4.079,1.0,-5.04,6.04
4.082,1.0,-5.09,6.09
4.085,1.0,-5.05,6.05
4.088,1.0,-5.05,6.05
4.091,1.0,-5.06,6.06
4.094,1.0,-5.04,6.04
4.097,1.0,-5.03,6.03
4.1,1.0,-5.01,6.01
4.103,1.0,-4.99,5.99
4.106,1.0,-4.96,5.96
4.109,1.0,-5.02,6.02
4.113,1.0,-5.05,6.05
4.116,1.0,-5.06,6.06
4.119,1.0,-5.11,6.11
4.122,1.0,-5.11,6.11
4.125,1.0,-5.07,6.07
4.128,1.0,0.0,1.0
4.13,1.0,-5.04,6.04
4.133,1.0,-5.04,6.04
4.136,1.0,-5.06,6.06
4.139,1.0,-5.06,6.06
4.142,1.0,-5.09,6.09
4.145,1.0,-5.06,6.06
4.148,1.0,-5.1,6.1
4.151,1.0,-5.09,6.09
4.155,1.0,-4.99,5.99
4.158,1.0,-4.97,5.97
4.161,1.0,-5.02,6.02
4.164,1.0,-5.02,6.02
4.167,1.0,-5.02,6.02
4.17,1.0,-5.04,6.04
4.173,1.0,-5.03,6.03
4.176,1.0,-4.99,5.99
4.179,1.0,-5.02,6.02
4.182,1.0,-5.02,6.02
4.185,1.0,-5.02,6.02
4.188,1.0,-5.04,6.04
4.191,1.0,-5.04,6.04
4.194,1.0,-5.07,6.07
4.197,1.0,-5.1,6.1
4.2,1.0,-5.07,6.07
4.203,1.0,-5.04,6.04
4.206,1.0,-5.02,6.02
4.209,1.0,0.0,1.0
4.212,1.0,-5.04,6.04
4.215,1.0,-5.1,6.1
4.218,1.0,-5.05,6.05
4.221,1.0,-5.04,6.04
4.224,1.0,-5.02,6.02
4.227,1.0,-5.06,6.06
4.23,1.0,-5.03,6.03
4.233,1.0,-5.07,6.07
4.236,1.0,-5.08,6.08
4.239,1.0,-5.11,6.11
4.242,1.0,-5.12,6.12
4.245,1.0,-5.1,6.1
4.248,1.0,-5.13,6.13
4.251,1.0,-5.13,6.13
4.254,1.0,-5.09,6.09
4.257,1.0,-5.06,6.06
4.26,1.0,-5.06,6.06
4.263,1.0,-5.05,6.05
4.266,1.0,-5.03,6.03
4.27,1.0,-5.05,6.05
4.273,1.0,-5.07,6.07
4.276,1.0,-5.06,6.06
4.279,1.0,-5.08,6.08
4.282,1.0,-5.04,6.04
4.285,1.0,-5.06,6.06
4.288,1.0,-5.1,6.1
4.291,1.0,0.0,1.0
4.293,1.0,-5.12,6.12
4.296,1.0,-5.08,6.08
4.299,1.0,-5.08,6.08
4.302,1.0,-5.09,6.09
4.305,1.0,-5.09,6.09
4.308,1.0,-5.07,6.07
4.312,1.0,-5.09,6.09
4.315,1.0,-5.12,6.12
4.318,1.0,-5.09,6.09
4.321,1.0,-5.08,6.08
4.324,1.0,-5.1,6.1
4.327,1.0,-5.11,6.11
4.33,1.0,-5.08,6.08
4.333,1.0,-5.08,6.08
4.336,1.0,-5.08,6.08
4.339,1.0,-5.09,6.09
4.342,1.0,-5.06,6.06
4.345,1.0,-5.11,6.11
4.348,1.0,-5.14,6.14
4.351,1.0,-5.08,6.08
4.354,1.0,-5.1,6.1
4.357,1.0,-5.11,6.11
4.36,1.0,-5.12,6.12
4.363,1.0,-5.12,6.12
4.366,1.0,-5.07,6.07
4.369,1.0,-5.09,6.09
4.372,1.0,0.0,1.0
4.375,1.0,-5.12,6.12
4.378,1.0,-5.12,6.12
4.381,1.0,-5.07,6.07
4.384,1.0,-5.08,6.08
4.387,1.0,-5.09,6.09
4.39,1.0,-5.08,6.08
4.393,1.0,-5.11,6.11
4.396,1.0,-5.15,6.15
4.399,1.0,-5.13,6.13
4.402,1.0,-5.11,6.11
4.405,1.0,-5.13,6.13
4.408,1.0,-5.14,6.14
4.411,1.0,-5.15,6.15
4.414,1.0,-5.1,6.1
4.417,1.0,-5.12,6.12
4.42,1.0,-5.13,6.13
4.423,1.0,-5.12,6.12
4.427,1.0,-5.11,6.11
4.43,1.0,-5.13,6.13
4.433,1.0,-5.1,6.1
4.436,1.0,-5.09,6.09
4.439,1.0,-5.07,6.07
4.442,1.0,-5.09,6.09
4.445,1.0,-5.09,6.09
4.448,1.0,-5.07,6.07
4.451,1.0,-5.09,6.09
4.454,1.0,0.0,1.0
4.456,1.0,-5.1,6.1
4.459,1.0,-5.1,6.1
4.462,1.0,-5.13,6.13
4.465,1.0,-5.06,6.06
4.469,1.0,-5.01,6.01
4.472,1.0,-5.05,6.05
4.475,1.0,-5.1,6.1
4.478,1.0,-5.11,6.11
4.481,1.0,-5.1,6.1
4.484,1.0,-5.1,6.1
4.487,1.0,-5.07,6.07
4.49,1.0,-5.08,6.08
4.493,1.0,-5.11,6.11
4.496,1.0,-5.12,6.12
4.499,1.0,-5.12,6.12
4.502,1.0,-5.15,6.15
4.505,1.0,-5.12,6.12
4.508,1.0,-5.1,6.1
4.511,1.0,-5.17,6.17
4.514,1.0,-5.16,6.16
4.517,1.0,-5.08,6.08
4.52,1.0,-5.09,6.09
4.523,1.0,-5.04,6.04
4.526,3.0,-5.07,8.07
4.529,3.0,-5.12,8.120000000000001
4.532,3.0,-4.68,7.68
4.535,3.0,0.0,3.0
4.538,3.0,-4.0,7.0
4.541,3.0,-3.65,6.65
4.544,3.0,-2.93,5.93
4.547,3.0,-2.42,5.42
4.55,3.0,-1.7,4.7
4.553,3.0,-1.09,4.09
4.556,3.0,-0.64,3.64
4.559,3.0,-0.08,3.08
4.562,3.0,0.3,2.7
4.565,3.0,0.39,2.61
4.568,3.0,0.71,2.29
4.571,3.0,0.91,2.09
4.574,3.0,1.15,1.85
4.577,3.0,1.41,1.59
4.58,3.0,1.79,1.21
4.583,3.0,2.2,0.7999999999999998
4.587,3.0,2.27,0.73
4.59,3.0,2.3,0.7000000000000002
4.593,3.0,2.54,0.45999999999999996
4.596,3.0,2.75,0.25
4.599,3.0,2.78,0.2200000000000002
4.602,3.0,2.88,0.1200000000000001
4.605,3.0,2.82,0.18000000000000016
4.608,3.0,2.99,0.009999999999999787
4.611,3.0,3.13,-0.1299999999999999
4.614,3.0,3.24,-0.2400000000000002
4.617,3.0,0.0,3.0
4.619,3.0,3.43,-0.43000000000000016
4.622,3.0,3.65,-0.6499999999999999
4.625,3.0,3.56,-0.56
4.629,3.0,3.49,-0.4900000000000002
4.632,3.0,3.56,-0.56
4.635,3.0,3.53,-0.5299999999999998
4.638,3.0,3.45,-0.4500000000000002
4.641,3.0,3.54,-0.54
4.644,3.0,3.57,-0.5699999999999998
4.647,3.0,3.57,-0.5699999999999998
4.65,3.0,3.62,-0.6200000000000001
4.653,3.0,3.54,-0.54
4.656,3.0,3.4,-0.3999999999999999
4.659,3.0,3.42,-0.41999999999999993
4.662,3.0,3.51,-0.5099999999999998
4.665,3.0,3.41,-0.41000000000000014
4.668,3.0,3.35,-0.3500000000000001
4.671,3.0,3.35,-0.3500000000000001
4.674,3.0,3.25,-0.25
4.677,3.0,3.25,-0.25
4.68,3.0,3.39,-0.3900000000000001
4.683,3.0,3.35,-0.3500000000000001
4.686,3.0,3.3,-0.2999999999999998
4.689,3.0,3.39,-0.3900000000000001
4.692,3.0,3.38,-0.3799999999999999
4.695,3.0,3.31,-0.31000000000000005
4.698,3.0,0.0,3.0
4.701,3.0,3.36,-0.3599999999999999
4.704,3.0,3.37,-0.3700000000000001
4.707,3.0,3.24,-0.2400000000000002
4.71,3.0,3.22,-0.2200000000000002
4.713,3.0,3.25,-0.25
