Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.434,3.0,45.52,-42.52
2.437,3.0,45.59,-42.59
2.44,3.0,45.67,-42.67
2.443,3.0,45.55,-42.55
2.446,3.0,45.65,-42.65
2.449,3.0,45.72,-42.72
2.452,3.0,45.52,-42.52
2.455,3.0,45.58,-42.58
2.458,3.0,45.72,-42.72
2.461,3.0,45.6,-42.6
2.464,3.0,45.47,-42.47
2.467,3.0,45.58,-42.58
2.47,3.0,45.55,-42.55
2.473,3.0,45.44,-42.44
2.476,3.0,45.58,-42.58
2.479,3.0,45.57,-42.57
2.482,3.0,45.52,-42.52
2.485,3.0,45.65,-42.65
2.489,3.0,45.63,-42.63
2.492,3.0,45.42,-42.42
2.495,3.0,45.49,-42.49
2.498,3.0,45.56,-42.56
2.501,3.0,45.43,-42.43
2.504,3.0,45.47,-42.47
2.507,3.0,0.0,3.0
2.509,3.0,45.57,-42.57
2.512,3.0,45.43,-42.43
2.515,3.0,45.4,-42.4
2.518,3.0,45.54,-42.54
2.521,3.0,45.45,-42.45
2.524,3.0,45.39,-42.39
2.527,3.0,45.48,-42.48
2.531,3.0,45.41,-42.41
2.534,3.0,45.38,-42.38
2.537,3.0,45.45,-42.45
2.54,3.0,45.49,-42.49
2.543,3.0,45.33,-42.33
2.546,3.0,45.44,-42.44
2.549,3.0,45.54,-42.54
2.552,3.0,45.35,-42.35
2.555,3.0,45.33,-42.33
2.558,3.0,45.42,-42.42
2.561,3.0,45.33,-42.33
2.564,3.0,45.34,-42.34
2.567,3.0,45.44,-42.44
2.57,3.0,45.36,-42.36
2.573,3.0,45.32,-42.32
2.576,3.0,45.4,-42.4
2.579,3.0,45.28,-42.28
2.582,3.0,45.25,-42.25
2.585,3.0,45.37,-42.37
2.588,3.0,0.0,3.0
2.591,3.0,45.39,-42.39
2.594,3.0,45.27,-42.27
2.597,3.0,45.34,-42.34
2.6,3.0,45.36,-42.36
2.603,3.0,45.22,-42.22
2.606,3.0,45.28,-42.28
2.609,3.0,45.33,-42.33
2.612,3.0,45.19,-42.19
2.615,3.0,45.26,-42.26
2.618,3.0,45.33,-42.33
2.621,3.0,45.25,-42.25
2.624,3.0,45.2,-42.2
2.627,3.0,45.34,-42.34
2.63,3.0,45.3,-42.3
2.633,3.0,45.22,-42.22
2.636,3.0,45.29,-42.29
2.639,3.0,45.25,-42.25
2.642,3.0,45.16,-42.16
2.645,3.0,45.29,-42.29
2.649,3.0,45.31,-42.31
2.652,3.0,45.19,-42.19
2.655,3.0,45.17,-42.17
2.658,3.0,45.21,-42.21
2.661,3.0,45.12,-42.12
2.664,3.0,45.16,-42.16
2.667,3.0,45.28,-42.28
2.67,3.0,0.0,3.0
2.672,3.0,45.15,-42.15
2.675,3.0,45.08,-42.08
2.678,3.0,45.24,-42.24
2.681,3.0,45.18,-42.18
2.684,3.0,45.13,-42.13
2.687,3.0,45.25,-42.25
2.691,3.0,45.23,-42.23
2.694,3.0,45.08,-42.08
2.697,3.0,45.18,-42.18
2.7,3.0,45.17,-42.17
2.703,3.0,45.07,-42.07
2.706,3.0,45.17,-42.17
2.709,3.0,45.2,-42.2
2.712,3.0,45.07,-42.07
2.715,3.0,45.13,-42.13
2.718,3.0,45.14,-42.14
2.721,3.0,45.02,-42.02
2.724,3.0,45.01,-42.01
2.727,3.0,45.16,-42.16
2.73,3.0,45.07,-42.07
2.733,3.0,45.03,-42.03
2.736,3.0,45.1,-42.1
2.739,3.0,45.08,-42.08
2.742,3.0,45.05,-42.05
2.745,3.0,45.1,-42.1
2.748,3.0,45.09,-42.09
2.751,3.0,0.0,3.0
2.754,3.0,44.96,-41.96
2.757,3.0,45.03,-42.03
2.76,3.0,45.08,-42.08
2.763,3.0,44.96,-41.96
2.766,3.0,45.0,-42.0
2.769,3.0,45.08,-42.08
2.772,3.0,44.93,-41.93
2.775,3.0,44.96,-41.96
2.778,3.0,45.05,-42.05
2.781,3.0,44.97,-41.97
2.784,3.0,44.91,-41.91
2.787,3.0,45.08,-42.08
2.79,3.0,45.0,-42.0
2.793,3.0,44.95,-41.95
2.796,3.0,45.05,-42.05
2.799,3.0,44.98,-41.98
2.802,3.0,44.96,-41.96
2.806,3.0,45.03,-42.03
2.809,3.0,45.03,-42.03
2.812,3.0,44.96,-41.96
2.815,3.0,44.98,-41.98
2.818,3.0,45.04,-42.04
2.821,3.0,44.98,-41.98
2.824,3.0,44.93,-41.93
2.827,3.0,44.89,-41.89
2.83,3.0,44.83,-41.83
2.833,3.0,0.0,3.0
2.835,3.0,44.78,-41.78
2.838,3.0,44.96,-41.96
2.841,3.0,44.91,-41.91
2.844,3.0,44.92,-41.92
2.848,3.0,45.0,-42.0
2.851,3.0,44.97,-41.97
2.854,3.0,44.83,-41.83
2.857,3.0,44.94,-41.94
2.86,3.0,44.98,-41.98
2.863,3.0,44.85,-41.85
2.866,3.0,44.97,-41.97
2.869,3.0,44.94,-41.94
2.872,3.0,44.86,-41.86
2.875,3.0,44.99,-41.99
2.878,3.0,44.98,-41.98
2.881,3.0,44.85,-41.85
2.884,3.0,44.76,-41.76
2.887,3.0,44.87,-41.87
2.89,3.0,44.91,-41.91
2.893,3.0,44.83,-41.83
2.896,3.0,44.91,-41.91
2.899,3.0,44.89,-41.89
2.902,3.0,44.83,-41.83
2.905,3.0,44.94,-41.94
2.908,3.0,44.91,-41.91
2.911,3.0,44.79,-41.79
2.914,3.0,44.86,-41.86
2.917,3.0,0.0,3.0
2.92,3.0,44.96,-41.96
2.923,3.0,44.85,-41.85
2.926,3.0,44.79,-41.79
2.929,3.0,44.84,-41.84
2.932,3.0,44.76,-41.76
2.935,3.0,44.88,-41.88
2.938,3.0,44.96,-41.96
2.941,3.0,44.86,-41.86
2.944,3.0,44.69,-41.69
2.947,3.0,44.78,-41.78
2.95,3.0,44.82,-41.82
2.953,3.0,44.7,-41.7
2.956,3.0,44.77,-41.77
2.959,3.0,44.81,-41.81
2.963,3.0,44.74,-41.74
2.966,3.0,44.85,-41.85
2.969,3.0,44.85,-41.85
2.972,3.0,44.67,-41.67
2.975,3.0,44.65,-41.65
2.978,3.0,44.72,-41.72
2.981,3.0,44.71,-41.71
2.984,3.0,44.72,-41.72
2.987,3.0,44.85,-41.85
2.99,3.0,44.82,-41.82
2.993,3.0,44.8,-41.8
2.996,3.0,44.82,-41.82
