Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.475,0.0,-47.76,47.76
2.478,0.0,-47.86,47.86
2.481,0.0,-47.86,47.86
2.484,0.0,-47.8,47.8
2.488,0.0,-47.79,47.79
2.491,0.0,-47.76,47.76
2.494,0.0,-47.77,47.77
2.497,0.0,-47.81,47.81
2.5,0.0,-47.77,47.77
2.503,0.0,-47.79,47.79
2.506,0.0,-47.83,47.83
2.509,0.0,-47.84,47.84
2.512,0.0,-47.82,47.82
2.515,0.0,0.0,0.0
2.517,0.0,-47.8,47.8
2.52,0.0,-47.81,47.81
2.523,0.0,-47.8,47.8
2.526,0.0,-47.81,47.81
2.53,0.0,-47.77,47.77
2.533,0.0,-47.74,47.74
2.536,0.0,-47.79,47.79
2.539,0.0,-47.82,47.82
2.542,0.0,-47.83,47.83
2.545,0.0,-47.82,47.82
2.548,0.0,-47.8,47.8
2.551,0.0,-47.85,47.85
2.554,0.0,-47.81,47.81
2.557,0.0,-47.82,47.82
2.56,0.0,-47.8,47.8
2.563,0.0,-47.77,47.77
2.566,0.0,-47.87,47.87
2.569,0.0,-47.85,47.85
2.572,0.0,-47.8,47.8
2.575,0.0,-47.82,47.82
2.578,0.0,-47.83,47.83
2.581,0.0,-47.86,47.86
2.584,0.0,-47.83,47.83
2.587,0.0,-47.78,47.78
2.59,0.0,-47.87,47.87
2.593,0.0,-47.85,47.85
2.596,0.0,0.0,0.0
2.599,0.0,-47.82,47.82
2.602,0.0,-47.84,47.84
2.605,0.0,-47.82,47.82
2.608,0.0,-47.76,47.76
2.611,0.0,-47.77,47.77
2.614,0.0,-47.8,47.8
2.617,0.0,-47.84,47.84
2.62,0.0,-47.83,47.83
2.623,0.0,-47.78,47.78
2.626,0.0,-47.82,47.82
2.629,0.0,-47.84,47.84
2.632,0.0,-47.86,47.86
2.635,0.0,-47.89,47.89
2.638,0.0,-47.94,47.94
2.641,0.0,-47.9,47.9
2.645,0.0,-47.84,47.84
2.648,0.0,-47.86,47.86
2.651,0.0,-47.84,47.84
2.654,0.0,-47.9,47.9
2.657,0.0,-47.88,47.88
2.66,0.0,-47.86,47.86
2.663,0.0,-47.87,47.87
2.666,0.0,-47.87,47.87
2.669,0.0,-47.83,47.83
2.672,0.0,-47.83,47.83
2.675,0.0,0.0,0.0
2.677,0.0,-47.9,47.9
2.68,0.0,-47.86,47.86
2.683,0.0,-47.9,47.9
2.687,0.0,-47.9,47.9
2.69,0.0,-47.91,47.91
2.693,0.0,-47.87,47.87
2.696,0.0,-47.89,47.89
2.699,0.0,-47.89,47.89
2.702,0.0,-47.82,47.82
2.705,0.0,-47.89,47.89
2.708,0.0,-47.9,47.9
2.711,0.0,-47.83,47.83
2.714,0.0,-47.91,47.91
2.717,0.0,-47.91,47.91
2.72,0.0,-47.9,47.9
2.723,0.0,-47.87,47.87
2.726,0.0,-47.85,47.85
2.729,0.0,-47.9,47.9
2.732,0.0,-47.89,47.89
2.735,0.0,-47.84,47.84
2.738,0.0,-47.82,47.82
2.741,0.0,-47.82,47.82
2.744,0.0,-47.86,47.86
2.747,0.0,-47.84,47.84
2.75,0.0,-47.86,47.86
2.753,0.0,-47.86,47.86
2.756,0.0,0.0,0.0
2.759,0.0,-47.85,47.85
2.762,0.0,-47.88,47.88
2.765,0.0,-47.88,47.88
2.768,0.0,-47.89,47.89
2.771,0.0,-47.82,47.82
2.774,0.0,-47.82,47.82
2.777,0.0,-47.9,47.9
2.78,0.0,-47.95,47.95
2.783,0.0,-47.92,47.92
2.786,0.0,-47.9,47.9
2.789,0.0,-47.84,47.84
2.792,0.0,-47.85,47.85
2.795,0.0,-47.9,47.9
2.798,0.0,-47.88,47.88
2.801,0.0,-47.87,47.87
2.805,0.0,-47.94,47.94
2.808,0.0,-47.9,47.9
2.811,0.0,-47.81,47.81
2.814,0.0,-47.85,47.85
2.817,0.0,-47.87,47.87
2.82,0.0,-47.9,47.9
2.823,0.0,-47.9,47.9
2.826,0.0,-47.91,47.91
2.829,0.0,-47.9,47.9
2.832,0.0,-47.92,47.92
2.835,0.0,-47.93,47.93
2.838,0.0,0.0,0.0
2.84,0.0,-47.92,47.92
2.843,0.0,-47.93,47.93
2.847,0.0,-47.96,47.96
2.85,0.0,-47.92,47.92
2.853,0.0,-47.88,47.88
2.856,0.0,-47.84,47.84
2.859,0.0,-47.88,47.88
2.862,0.0,-47.98,47.98
2.865,0.0,-47.91,47.91
2.868,0.0,-47.89,47.89
2.871,0.0,-47.88,47.88
2.874,0.0,-47.88,47.88
2.877,0.0,-47.95,47.95
2.88,0.0,-47.93,47.93
2.883,0.0,-47.89,47.89
2.886,0.0,-47.91,47.91
2.889,0.0,-47.97,47.97
2.892,0.0,-47.95,47.95
2.895,0.0,-47.89,47.89
2.898,0.0,-47.91,47.91
2.901,0.0,-47.92,47.92
2.904,0.0,-47.9,47.9
2.907,0.0,-47.87,47.87
2.91,0.0,-47.89,47.89
2.913,0.0,-47.93,47.93
2.916,0.0,-47.93,47.93
2.92,0.0,0.0,0.0
2.922,0.0,-47.87,47.87
2.925,0.0,-47.88,47.88
2.928,0.0,-47.94,47.94
2.931,0.0,-47.98,47.98
2.934,0.0,-47.99,47.99
2.937,0.0,-47.92,47.92
2.94,0.0,-47.85,47.85
2.943,0.0,-47.89,47.89
2.946,0.0,-47.92,47.92
2.949,0.0,-47.92,47.92
2.952,0.0,-47.96,47.96
2.955,0.0,-47.95,47.95
2.958,0.0,-47.91,47.91
2.962,0.0,-47.94,47.94
2.965,0.0,-48.0,48.0
2.968,0.0,-47.99,47.99
2.971,0.0,-47.91,47.91
2.974,0.0,-47.89,47.89
2.977,0.0,-47.93,47.93
2.98,0.0,-47.93,47.93
2.983,0.0,-47.9,47.9
2.986,0.0,-47.91,47.91
2.989,0.0,-47.88,47.88
2.992,0.0,-47.93,47.93
2.995,0.0,-47.99,47.99
2.998,0.0,-47.98,47.98
3.001,0.0,0.0,0.0
3.004,0.0,-47.99,47.99
3.007,0.0,-47.99,47.99
3.01,0.0,-47.9,47.9
3.013,0.0,-47.87,47.87
3.016,0.0,-47.87,47.87
3.019,0.0,-47.95,47.95
3.022,0.0,-47.93,47.93
3.025,0.0,-47.97,47.97
3.028,0.0,-47.98,47.98
3.031,0.0,-47.96,47.96
3.034,0.0,-47.92,47.92
3.037,0.0,-47.94,47.94
3.04,0.0,-47.95,47.95
3.043,0.0,-47.95,47.95
3.046,0.0,-47.97,47.97
3.049,0.0,-47.98,47.98
3.052,3.0,-47.96,50.96
3.055,3.0,-47.96,50.96
3.058,3.0,-47.92,50.92
3.061,3.0,-47.52,50.52
3.064,3.0,-46.79,49.79
3.067,3.0,-45.89,48.89
3.07,3.0,-44.97,47.97
3.073,3.0,-44.22,47.22
3.076,3.0,-43.46,46.46
3.08,3.0,-42.8,45.8
3.083,3.0,0.0,3.0
3.085,3.0,-42.16,45.16
3.088,3.0,-41.27,44.27
3.091,3.0,-40.59,43.59
3.094,3.0,-39.71,42.71
3.097,3.0,-38.81,41.81
3.1,3.0,-38.0,41.0
3.103,3.0,-37.19,40.19
3.106,3.0,-36.26,39.26
3.109,3.0,-35.47,38.47
3.112,3.0,-34.7,37.7
3.115,3.0,-33.97,36.97
3.118,3.0,-33.32,36.32
3.122,3.0,-32.74,35.74
3.125,3.0,-32.26,35.26
3.128,3.0,-31.62,34.620000000000005
3.131,3.0,-31.34,34.34
3.134,3.0,-30.83,33.83
3.137,3.0,-30.14,33.14
3.14,3.0,-29.72,32.72
3.143,3.0,-29.1,32.1
3.146,3.0,-28.34,31.34
3.149,3.0,-27.71,30.71
3.152,3.0,-27.04,30.04
3.155,3.0,-26.21,29.21
3.158,3.0,-25.65,28.65
3.161,3.0,-25.15,28.15
3.164,3.0,0.0,3.0
3.167,3.0,-24.92,27.92
3.17,3.0,-24.96,27.96
3.173,3.0,-24.83,27.83
3.176,3.0,-24.87,27.87
3.179,3.0,-25.18,28.18
3.182,3.0,-25.69,28.69
3.185,3.0,-26.26,29.26
3.188,3.0,-26.92,29.92
3.191,3.0,-27.64,30.64
3.194,3.0,-28.39,31.39
3.197,3.0,-29.03,32.03
3.2,3.0,-29.58,32.58
3.203,3.0,-30.22,33.22
3.206,3.0,-30.91,33.91
3.209,3.0,-31.67,34.67
3.212,3.0,-32.52,35.52
3.215,3.0,-33.44,36.44
3.218,3.0,-34.38,37.38
3.221,3.0,-35.37,38.37
3.224,3.0,-36.4,39.4
3.227,3.0,-37.46,40.46
3.23,3.0,-38.5,41.5
3.233,3.0,-39.64,42.64
3.237,3.0,-40.79,43.79
3.24,3.0,-41.92,44.92
3.243,3.0,-43.08,46.08
3.246,3.0,0.0,3.0
3.248,3.0,-44.25,47.25
3.251,3.0,-45.4,48.4
3.254,3.0,-46.54,49.54
3.257,3.0,-47.64,50.64
3.26,3.0,-48.71,51.71
3.263,3.0,-49.74,52.74
3.266,3.0,-50.77,53.77
3.269,3.0,-51.75,54.75
3.272,3.0,-52.76,55.76
3.275,3.0,-53.75,56.75
3.279,3.0,-54.72,57.72
3.282,3.0,-55.7,58.7
3.285,3.0,-56.68,59.68
3.288,3.0,-57.62,60.62
3.291,3.0,-58.54,61.54
3.294,3.0,-59.46,62.46
3.297,3.0,-60.37,63.37
3.3,3.0,-61.22,64.22
3.303,3.0,-62.0,65.0
3.306,3.0,-62.8,65.8
3.309,3.0,-63.57,66.57
3.312,3.0,-64.36,67.36
3.315,3.0,-65.15,68.15
3.318,3.0,-65.87,68.87
3.321,3.0,-66.52,69.52
3.324,3.0,-67.13,70.13
3.327,3.0,0.0,3.0
3.33,3.0,-67.73,70.73
3.333,3.0,-68.32,71.32
3.336,3.0,-68.86,71.86
3.339,3.0,-69.36,72.36
3.342,3.0,-69.82,72.82
3.345,3.0,-70.2,73.2
3.348,3.0,-70.59,73.59
3.351,3.0,-70.93,73.93
3.354,3.0,-71.23,74.23
3.357,3.0,-71.53,74.53
3.36,3.0,-71.59,74.59
3.363,3.0,-71.36,74.36
3.366,3.0,-70.73,73.73
3.369,3.0,-69.95,72.95
3.372,3.0,-69.17,72.17
3.375,3.0,-68.21,71.21
3.378,3.0,-67.27,70.27
3.381,3.0,-66.21,69.21
3.384,3.0,-65.08,68.08
3.387,3.0,-63.93,66.93
3.391,3.0,-62.77,65.77000000000001
3.394,3.0,-61.6,64.6
3.397,3.0,-60.55,63.55
3.4,3.0,-59.42,62.42
3.403,3.0,-58.41,61.41
3.406,3.0,-57.37,60.37
3.409,3.0,-56.3,59.3
3.412,3.0,0.0,3.0
3.414,3.0,-55.17,58.17
3.417,3.0,-54.02,57.02
3.42,3.0,-52.9,55.9
3.423,3.0,-51.81,54.81
3.427,3.0,-50.6,53.6
3.43,3.0,-49.36,52.36
3.433,3.0,-48.39,51.39
3.436,3.0,-47.37,50.37
3.439,3.0,-46.5,49.5
3.442,3.0,-45.78,48.78
3.445,3.0,-45.04,48.04
3.448,3.0,-44.3,47.3
3.451,3.0,-43.51,46.51
3.454,3.0,-42.68,45.68
3.457,3.0,-41.77,44.77
3.46,3.0,-40.97,43.97
3.463,3.0,-40.02,43.02
3.466,3.0,-38.97,41.97
3.469,3.0,-38.09,41.09
3.472,3.0,-37.27,40.27
3.475,3.0,-36.43,39.43
3.478,3.0,-35.92,38.92
3.481,3.0,-35.73,38.73
3.484,3.0,-35.47,38.47
3.487,3.0,-35.15,38.15
3.49,3.0,-35.05,38.05
3.493,3.0,0.0,3.0
3.496,3.0,-35.12,38.12
3.499,3.0,-35.38,38.38
3.502,3.0,-35.74,38.74
3.505,3.0,-36.19,39.19
3.508,3.0,-36.72,39.72
3.511,3.0,-37.36,40.36
3.514,3.0,-38.07,41.07
3.517,3.0,-38.7,41.7
3.52,3.0,-39.14,42.14
3.523,3.0,-39.67,42.67
3.528,3.0,-40.96,43.96
3.532,3.0,-41.69,44.69
3.536,3.0,-42.18,45.18
3.54,3.0,-42.13,45.13
3.544,3.0,-41.33,44.33
3.548,3.0,-40.33,43.33
3.552,3.0,-39.08,42.08
3.556,3.0,-38.11,41.11
3.56,3.0,-36.7,39.7
3.564,3.0,-36.06,39.06
3.568,3.0,-35.34,38.34
3.572,3.0,-33.97,36.97
3.576,3.0,-33.26,36.26
3.58,3.0,-32.5,35.5
3.584,3.0,-31.92,34.92
3.588,3.0,-30.42,33.42
3.592,3.0,-29.74,32.739999999999995
3.596,3.0,-28.8,31.8
3.6,3.0,-27.17,30.17
3.604,3.0,-26.55,29.55
3.608,3.0,-25.78,28.78
3.612,3.0,-25.28,28.28
3.616,3.0,-24.18,27.18
3.62,3.0,-23.87,26.87
3.623,3.0,-23.63,26.63
3.626,3.0,-23.08,26.08
3.629,3.0,-22.53,25.53
3.632,3.0,-22.3,25.3
3.635,3.0,-21.83,24.83
3.638,3.0,-21.23,24.23
3.641,3.0,-20.75,23.75
3.644,3.0,-20.34,23.34
3.647,3.0,-19.7,22.7
3.65,3.0,0.0,3.0
3.653,3.0,-19.18,22.18
3.656,3.0,-18.65,21.65
3.659,3.0,-17.93,20.93
3.662,3.0,-17.48,20.48
3.665,3.0,-16.93,19.93
3.668,3.0,-16.29,19.29
3.671,3.0,-15.95,18.95
3.674,3.0,-15.43,18.43
3.677,3.0,-15.3,18.3
3.68,3.0,-15.68,18.68
3.683,3.0,-15.95,18.95
3.686,3.0,-16.4,19.4
3.689,3.0,-16.98,19.98
3.692,3.0,-17.69,20.69
3.695,3.0,-18.58,21.58
3.698,3.0,-19.52,22.52
3.701,3.0,-20.35,23.35
3.704,3.0,-21.1,24.1
3.707,3.0,-21.9,24.9
3.711,3.0,-22.75,25.75
3.714,3.0,-23.64,26.64
3.717,3.0,-24.67,27.67
3.72,3.0,-25.79,28.79
3.723,3.0,-26.98,29.98
3.726,3.0,-28.26,31.26
3.73,3.0,-29.61,32.61
3.734,3.0,-30.82,33.82
3.738,3.0,-32.14,35.14
3.742,3.0,-32.11,35.11
3.746,3.0,-31.42,34.42
3.75,3.0,-30.42,33.42
3.754,3.0,-28.7,31.7
3.758,3.0,-27.88,30.88
3.762,3.0,-27.11,30.11
3.766,3.0,-26.41,29.41
3.77,3.0,-25.29,28.29
3.774,3.0,-24.51,27.51
3.778,3.0,-23.92,26.92
3.782,3.0,-22.43,25.43
3.786,3.0,-21.63,24.63
3.79,3.0,-20.82,23.82
3.794,3.0,-19.98,22.98
3.798,3.0,-18.24,21.24
3.802,3.0,-17.64,20.64
3.806,3.0,-16.89,19.89
3.81,3.0,-16.27,19.27
3.814,3.0,-15.5,18.5
3.818,3.0,-15.2,18.2
3.822,3.0,-14.79,17.79
3.825,3.0,-14.45,17.45
3.828,3.0,-14.29,17.29
3.831,3.0,-14.11,17.11
3.834,3.0,-13.9,16.9
3.837,3.0,-13.45,16.45
3.84,3.0,-12.98,15.98
3.843,3.0,-12.82,15.82
3.846,3.0,-13.02,16.02
3.849,3.0,-13.34,16.34
3.852,3.0,-13.6,16.6
3.855,3.0,-14.09,17.09
3.858,3.0,-14.84,17.84
3.861,3.0,-15.75,18.75
3.864,3.0,-16.75,19.75
3.867,3.0,-17.66,20.66
3.87,3.0,-18.45,21.45
3.873,3.0,-19.33,22.33
3.876,3.0,-20.25,23.25
3.879,3.0,-21.28,24.28
3.882,3.0,-22.44,25.44
3.886,3.0,-23.67,26.67
3.889,3.0,0.0,3.0
3.891,3.0,-24.98,27.98
3.894,3.0,-26.33,29.33
3.897,3.0,-27.79,30.79
3.9,3.0,-29.35,32.35
3.903,3.0,-30.92,33.92
3.906,3.0,-32.55,35.55
3.909,3.0,-34.19,37.19
3.912,3.0,-35.84,38.84
3.915,3.0,-37.45,40.45
3.918,3.0,-39.09,42.09
3.921,3.0,-40.74,43.74
3.926,3.0,-42.31,45.31
3.93,3.0,-45.22,48.22
3.934,3.0,-46.33,49.33
3.938,3.0,-46.94,49.94
3.942,3.0,-46.89,49.89
3.946,3.0,-45.92,48.92
3.95,3.0,-44.78,47.78
3.954,3.0,-43.9,46.9
3.958,3.0,-41.63,44.63
3.962,3.0,-40.97,43.97
3.966,3.0,-40.27,43.27
3.97,3.0,-39.29,42.29
3.974,3.0,-37.64,40.64
3.978,3.0,-36.71,39.71
3.982,3.0,-35.71,38.71
3.986,3.0,-34.61,37.61
3.99,3.0,-32.47,35.47
3.994,3.0,-31.48,34.480000000000004
3.998,3.0,-30.53,33.53
4.002,3.0,-29.1,32.1
4.006,3.0,-28.41,31.41
4.01,3.0,-27.97,30.97
4.014,3.0,-27.2,30.2
4.018,3.0,-25.98,28.98
4.022,3.0,-25.23,28.23
4.025,3.0,-24.53,27.53
4.028,3.0,-24.03,27.03
4.031,3.0,-23.15,26.15
4.034,3.0,-22.38,25.38
4.037,3.0,-21.62,24.62
4.04,3.0,-20.77,23.77
4.043,3.0,-20.15,23.15
4.046,3.0,-19.3,22.3
4.049,3.0,-18.61,21.61
4.052,3.0,-18.09,21.09
4.055,3.0,-17.36,20.36
4.058,3.0,-16.89,19.89
4.061,3.0,-16.67,19.67
4.064,3.0,-16.19,19.19
4.067,3.0,0.0,3.0
4.07,3.0,-15.78,18.78
4.073,3.0,-16.08,19.08
4.076,3.0,-16.41,19.41
4.079,3.0,-16.72,19.72
4.082,3.0,-17.19,20.19
4.085,3.0,-17.88,20.88
4.088,3.0,-18.8,21.8
4.091,3.0,-19.81,22.81
4.094,3.0,-20.85,23.85
4.097,3.0,-21.65,24.65
4.1,3.0,-22.37,25.37
4.103,3.0,-23.25,26.25
4.106,3.0,-24.2,27.2
4.109,3.0,-25.26,28.26
4.112,3.0,-26.44,29.44
4.115,3.0,-27.68,30.68
4.118,3.0,-28.99,31.99
4.122,3.0,-30.42,33.42
4.126,3.0,-31.86,34.86
4.13,3.0,-34.8,37.8
4.134,3.0,-35.77,38.77
4.138,3.0,-36.15,39.15
4.142,3.0,-36.14,39.14
4.146,3.0,-34.5,37.5
4.15,3.0,-33.17,36.17
4.154,3.0,-32.15,35.15
4.158,3.0,-31.31,34.31
4.162,3.0,-30.0,33.0
4.166,3.0,-29.46,32.46
4.17,3.0,-28.85,31.85
4.174,3.0,-28.3,31.3
4.178,3.0,-26.99,29.99
4.182,3.0,-26.15,29.15
4.186,3.0,-25.3,28.3
4.19,3.0,-23.68,26.68
4.194,3.0,-22.88,25.88
4.198,3.0,-21.92,24.92
4.202,3.0,-21.15,24.15
4.206,3.0,-19.38,22.38
4.21,3.0,-18.76,21.76
4.214,3.0,-18.12,21.12
4.218,3.0,-17.1,20.1
4.222,3.0,-16.79,19.79
4.225,3.0,-16.29,19.29
4.228,3.0,-15.92,18.92
4.231,3.0,-15.6,18.6
4.234,3.0,-15.21,18.21
4.237,3.0,-14.92,17.92
4.24,3.0,-14.62,17.619999999999997
4.243,3.0,-13.98,16.98
4.246,3.0,0.0,3.0
4.249,3.0,-13.65,16.65
4.252,3.0,-13.89,16.89
4.255,3.0,-14.12,17.119999999999997
4.258,3.0,-14.34,17.34
4.261,3.0,-14.79,17.79
4.264,3.0,-15.51,18.509999999999998
4.267,3.0,-16.44,19.44
4.27,3.0,-17.51,20.51
4.273,3.0,-18.58,21.58
4.276,3.0,-19.37,22.37
4.279,3.0,-20.25,23.25
4.282,3.0,-21.21,24.21
4.285,3.0,-22.17,25.17
4.288,3.0,-23.3,26.3
4.291,3.0,-24.53,27.53
4.294,3.0,-25.83,28.83
4.297,3.0,-27.17,30.17
4.3,3.0,-28.55,31.55
4.303,3.0,-30.07,33.07
4.306,3.0,-31.61,34.61
4.309,3.0,-33.16,36.16
4.312,3.0,-34.73,37.73
4.315,3.0,-36.34,39.34
4.318,3.0,-37.93,40.93
4.322,3.0,-39.52,42.52
4.326,3.0,-41.12,44.12
4.33,3.0,-42.65,45.65
4.334,3.0,-44.07,47.07
4.338,3.0,-44.96,47.96
4.342,3.0,-44.83,47.83
4.346,3.0,-44.1,47.1
4.35,3.0,-41.86,44.86
4.354,3.0,-40.58,43.58
4.358,3.0,-39.55,42.55
4.362,3.0,-38.53,41.53
4.366,3.0,-36.62,39.62
4.37,3.0,-35.65,38.65
4.374,3.0,-34.66,37.66
4.378,3.0,-32.69,35.69
4.382,3.0,-31.83,34.83
4.386,3.0,-31.04,34.04
4.39,3.0,-30.19,33.19
4.394,3.0,-29.07,32.07
4.398,3.0,-28.08,31.08
4.402,3.0,-27.51,30.51
4.406,3.0,-26.82,29.82
4.41,3.0,-25.22,28.22
4.414,3.0,-24.64,27.64
4.418,3.0,-23.71,26.71
4.422,3.0,-22.22,25.22
4.425,3.0,0.0,3.0
4.427,3.0,-21.32,24.32
4.43,3.0,-20.63,23.63
4.433,3.0,-19.77,22.77
4.436,3.0,-19.1,22.1
4.439,3.0,-18.55,21.55
4.442,3.0,-17.96,20.96
4.446,3.0,-17.55,20.55
4.449,3.0,-17.24,20.24
4.452,3.0,-16.76,19.76
4.455,3.0,-16.11,19.11
4.458,3.0,-15.67,18.67
4.461,3.0,-15.62,18.619999999999997
4.464,3.0,-15.83,18.83
4.467,3.0,-15.99,18.990000000000002
4.47,3.0,-16.18,19.18
4.473,3.0,-16.67,19.67
4.476,3.0,-17.4,20.4
4.479,3.0,-18.34,21.34
4.482,3.0,-19.41,22.41
4.485,3.0,-20.61,23.61
4.488,3.0,-21.59,24.59
4.491,3.0,-22.33,25.33
4.494,3.0,-23.22,26.22
4.497,3.0,-24.13,27.13
4.5,3.0,-25.2,28.2
4.503,3.0,-26.41,29.41
4.506,3.0,0.0,3.0
4.509,3.0,-27.65,30.65
4.512,3.0,-28.93,31.93
4.515,3.0,-30.28,33.28
4.518,3.0,-31.76,34.760000000000005
4.521,3.0,-33.25,36.25
4.525,3.0,-34.72,37.72
4.529,3.0,-37.8,40.8
4.533,3.0,-39.07,42.07
4.536,3.0,-39.55,42.55
4.54,3.0,-39.46,42.46
4.543,3.0,-38.84,41.84
4.548,3.0,-35.89,38.89
4.552,3.0,-34.57,37.57
4.556,3.0,-33.57,36.57
4.56,3.0,-32.11,35.11
4.564,3.0,-31.45,34.45
4.568,3.0,-30.78,33.78
4.572,3.0,-30.29,33.29
4.576,3.0,-28.89,31.89
4.58,3.0,-28.37,31.37
4.584,3.0,-27.76,30.76
4.588,3.0,-26.06,29.06
4.592,3.0,-25.18,28.18
4.596,3.0,-24.13,27.13
4.6,3.0,-23.39,26.39
4.604,3.0,-21.58,24.58
4.608,3.0,-20.73,23.73
4.612,3.0,-20.0,23.0
4.616,3.0,-19.38,22.38
4.62,3.0,-18.07,21.07
4.623,3.0,-17.76,20.76
4.626,3.0,-17.28,20.28
4.629,3.0,-16.8,19.8
4.632,3.0,-16.47,19.47
4.635,3.0,-16.14,19.14
4.638,3.0,0.0,3.0
4.641,3.0,-15.8,18.8
4.644,3.0,-15.45,18.45
4.647,3.0,-14.92,17.92
4.65,3.0,-14.33,17.33
4.653,3.0,-14.3,17.3
4.656,3.0,-14.54,17.54
4.659,3.0,-14.64,17.64
4.662,3.0,-14.86,17.86
4.665,3.0,-15.31,18.310000000000002
4.668,3.0,-16.05,19.05
4.671,3.0,-16.98,19.98
4.674,3.0,-18.05,21.05
4.677,3.0,-19.2,22.2
4.68,3.0,-20.13,23.13
4.683,3.0,-20.9,23.9
4.686,3.0,-21.83,24.83
4.689,3.0,-22.8,25.8
4.692,3.0,-23.83,26.83
4.695,3.0,-25.04,28.04
4.698,3.0,-26.29,29.29
4.701,3.0,-27.57,30.57
4.704,3.0,-28.97,31.97
4.707,0.0,-30.47,30.47
4.711,0.0,-32.03,32.03
4.714,0.0,-33.57,33.57
4.717,0.0,-35.11,35.11
4.72,0.0,0.0,0.0
4.722,0.0,-36.69,36.69
4.725,0.0,-38.25,38.25
4.729,0.0,-41.37,41.37
4.733,0.0,-42.85,42.85
4.736,0.0,-43.96,43.96
4.74,0.0,-44.55,44.55
4.744,0.0,-44.94,44.94
4.748,0.0,-45.44,45.44
4.752,0.0,-45.63,45.63
4.756,0.0,-45.51,45.51
4.76,0.0,-45.68,45.68
4.764,0.0,-45.9,45.9
4.768,0.0,-45.78,45.78
4.772,0.0,-45.7,45.7
4.776,0.0,-45.72,45.72
4.78,0.0,-45.72,45.72
4.784,0.0,-45.6,45.6
4.788,0.0,-45.63,45.63
4.792,0.0,-45.56,45.56
4.796,0.0,-45.53,45.53
4.8,0.0,-45.63,45.63
4.804,0.0,-45.64,45.64
4.808,0.0,-45.5,45.5
4.812,0.0,-45.56,45.56
4.816,0.0,-45.42,45.42
4.82,0.0,-45.85,45.85
4.824,0.0,-45.87,45.87
4.828,0.0,-45.98,45.98
4.832,0.0,-46.2,46.2
4.836,0.0,-46.55,46.55
4.84,0.0,-46.82,46.82
4.844,0.0,-47.12,47.12
4.848,0.0,-47.67,47.67
4.852,0.0,-48.02,48.02
4.856,0.0,-48.4,48.4
4.86,0.0,-48.71,48.71
4.864,0.0,-49.44,49.44
4.868,0.0,-49.85,49.85
4.872,0.0,-50.29,50.29
4.876,0.0,-50.69,50.69
4.88,0.0,-51.54,51.54
4.884,0.0,-51.95,51.95
4.888,0.0,-52.41,52.41
4.892,0.0,-52.87,52.87
4.895,0.0,-53.3,53.3
4.899,0.0,-54.15,54.15
4.903,0.0,-54.58,54.58
4.906,0.0,-55.02,55.02
4.91,0.0,-55.47,55.47
4.913,0.0,-55.85,55.85
4.918,0.0,-56.58,56.58
4.922,0.0,-56.99,56.99
4.926,0.0,-57.37,57.37
4.93,0.0,-58.15,58.15
4.934,0.0,-58.51,58.51
4.938,0.0,-58.9,58.9
4.942,0.0,-59.26,59.26
4.946,0.0,-60.01,60.01
4.95,0.0,-60.37,60.37
4.954,0.0,-60.69,60.69
4.957,0.0,-61.04,61.04
4.961,0.0,-61.42,61.42
4.964,0.0,-62.09,62.09
4.969,0.0,-62.4,62.4
4.973,0.0,-62.72,62.72
4.977,0.0,-63.33,63.33
4.981,0.0,-63.6,63.6
4.985,0.0,-63.88,63.88
4.989,0.0,-64.18,64.18
4.993,0.0,-64.65,64.65
4.997,0.0,-64.87,64.87
5.001,0.0,-65.06,65.06
5.005,0.0,-65.28,65.28
5.009,0.0,-65.72,65.72
5.013,0.0,-65.87,65.87
5.017,0.0,-66.05,66.05
5.021,0.0,-66.37,66.37
5.025,0.0,-66.53,66.53
5.029,0.0,-66.66,66.66
5.033,0.0,-66.78,66.78
5.037,0.0,-67.02,67.02
5.041,0.0,-67.13,67.13
5.045,0.0,-67.24,67.24
5.049,0.0,-67.45,67.45
5.053,0.0,-67.54,67.54
5.056,0.0,-67.59,67.59
5.06,0.0,-67.64,67.64
5.064,0.0,-67.72,67.72
5.067,0.0,-67.77,67.77
5.071,0.0,-67.86,67.86
5.075,0.0,-67.87,67.87
5.079,0.0,-67.94,67.94
5.083,0.0,-67.99,67.99
5.087,0.0,-68.1,68.1
5.091,0.0,-68.11,68.11
5.095,0.0,-68.11,68.11
5.099,0.0,-68.02,68.02
5.103,0.0,-67.99,67.99
5.107,0.0,-67.91,67.91
5.111,0.0,-67.86,67.86
5.115,0.0,-67.79,67.79
5.119,0.0,-67.79,67.79
5.123,0.0,-67.75,67.75
5.127,0.0,-67.7,67.7
5.131,0.0,-67.66,67.66
5.135,0.0,-67.65,67.65
5.139,0.0,-67.62,67.62
5.143,0.0,-67.55,67.55
5.147,0.0,-67.52,67.52
5.151,0.0,-67.49,67.49
5.155,0.0,-67.48,67.48
5.159,0.0,-67.45,67.45
5.163,0.0,-67.43,67.43
5.166,0.0,-67.45,67.45
5.17,0.0,-67.44,67.44
5.174,0.0,-67.43,67.43
5.177,0.0,-67.44,67.44
5.181,0.0,-67.45,67.45
5.184,0.0,-67.42,67.42
5.189,0.0,-67.43,67.43
5.193,0.0,-67.44,67.44
5.197,0.0,-67.39,67.39
5.201,0.0,-67.4,67.4
5.205,0.0,-67.41,67.41
