Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.473,3.0,-29.03,32.03
2.476,3.0,-28.89,31.89
2.479,3.0,-28.91,31.91
2.482,3.0,-29.0,32.0
2.485,3.0,-28.97,31.97
2.488,3.0,-28.98,31.98
2.491,3.0,-29.12,32.120000000000005
2.494,3.0,-28.98,31.98
2.497,3.0,-29.0,32.0
2.5,3.0,-29.09,32.09
2.503,3.0,-28.92,31.92
2.506,3.0,-28.96,31.96
2.509,3.0,-29.07,32.07
2.512,3.0,-29.02,32.019999999999996
2.515,3.0,-28.9,31.9
2.518,3.0,0.0,3.0
2.521,3.0,-29.02,32.019999999999996
2.524,3.0,-29.11,32.11
2.527,3.0,-28.98,31.98
2.53,3.0,-29.04,32.04
2.533,3.0,-29.1,32.1
2.536,3.0,-28.97,31.97
2.539,3.0,-29.0,32.0
2.542,3.0,-29.03,32.03
2.545,3.0,-28.98,31.98
2.548,3.0,-28.97,31.97
2.551,3.0,-29.05,32.05
2.554,3.0,-29.0,32.0
2.557,3.0,-29.02,32.019999999999996
2.56,3.0,-29.1,32.1
2.563,3.0,-29.04,32.04
2.566,3.0,-28.95,31.95
2.569,3.0,-29.02,32.019999999999996
2.572,3.0,-29.04,32.04
2.575,3.0,-29.0,32.0
2.578,3.0,-29.09,32.09
2.581,3.0,-29.14,32.14
2.585,3.0,-29.0,32.0
2.588,3.0,-29.01,32.010000000000005
2.591,3.0,-29.07,32.07
2.594,3.0,-28.96,31.96
2.597,3.0,-29.03,32.03
2.6,3.0,0.0,3.0
2.602,3.0,-29.12,32.120000000000005
2.605,3.0,-29.03,32.03
2.608,3.0,-28.98,31.98
2.611,3.0,-29.03,32.03
2.614,3.0,-28.97,31.97
2.617,3.0,-28.96,31.96
2.62,3.0,-29.14,32.14
2.623,3.0,-29.05,32.05
2.627,3.0,-28.98,31.98
2.63,3.0,-29.09,32.09
2.633,3.0,-29.09,32.09
2.636,3.0,-29.03,32.03
2.639,3.0,-29.1,32.1
2.642,3.0,-29.1,32.1
2.645,3.0,-28.98,31.98
2.648,3.0,-29.04,32.04
2.651,3.0,-29.13,32.129999999999995
2.654,3.0,-28.96,31.96
2.657,3.0,-29.05,32.05
2.66,3.0,-29.18,32.18
2.663,3.0,-29.05,32.05
2.666,3.0,-29.03,32.03
2.669,3.0,-29.11,32.11
2.672,3.0,-29.03,32.03
2.675,3.0,-28.97,31.97
2.678,3.0,-29.11,32.11
2.681,3.0,0.0,3.0
2.684,3.0,-29.15,32.15
2.687,3.0,-29.1,32.1
2.69,3.0,-29.12,32.120000000000005
2.693,3.0,-29.08,32.08
2.696,3.0,-29.05,32.05
2.699,3.0,-29.1,32.1
2.702,3.0,-29.24,32.239999999999995
2.705,3.0,-29.08,32.08
2.708,3.0,-29.05,32.05
2.711,3.0,-29.2,32.2
2.714,3.0,-29.08,32.08
2.717,3.0,-29.03,32.03
2.72,3.0,-29.18,32.18
2.723,3.0,-29.08,32.08
2.726,3.0,-28.99,31.99
2.729,3.0,-29.14,32.14
2.732,3.0,-29.12,32.120000000000005
2.735,3.0,-29.02,32.019999999999996
2.738,3.0,-29.1,32.1
2.742,3.0,-29.14,32.14
2.745,3.0,-29.11,32.11
2.748,3.0,-29.14,32.14
2.751,3.0,-29.22,32.22
2.754,3.0,-29.11,32.11
2.757,3.0,-29.1,32.1
2.76,3.0,-29.18,32.18
2.763,3.0,0.0,3.0
2.765,3.0,-29.14,32.14
2.768,3.0,-29.08,32.08
2.771,3.0,-29.16,32.16
2.774,3.0,-29.06,32.06
2.777,3.0,-28.98,31.98
2.78,3.0,-29.16,32.16
2.784,3.0,-29.07,32.07
2.787,3.0,-29.02,32.019999999999996
2.79,3.0,-29.13,32.129999999999995
2.793,3.0,-29.15,32.15
2.796,3.0,-29.06,32.06
2.799,3.0,-29.18,32.18
2.802,3.0,-29.22,32.22
2.805,3.0,-29.08,32.08
2.808,3.0,-29.09,32.09
2.811,3.0,-29.18,32.18
2.814,3.0,-29.11,32.11
2.817,3.0,-29.13,32.129999999999995
2.82,3.0,-29.18,32.18
2.823,3.0,-29.11,32.11
2.826,3.0,-29.11,32.11
2.829,3.0,-29.27,32.269999999999996
2.832,3.0,-29.21,32.21
2.835,3.0,-29.1,32.1
2.838,3.0,-29.16,32.16
2.841,3.0,-29.22,32.22
2.844,3.0,0.0,3.0
2.847,3.0,-29.13,32.129999999999995
2.85,3.0,-29.2,32.2
2.853,3.0,-29.23,32.230000000000004
2.856,3.0,-29.08,32.08
2.859,3.0,-29.13,32.129999999999995
2.862,3.0,-29.27,32.269999999999996
2.865,3.0,-29.09,32.09
2.868,3.0,-29.1,32.1
2.871,3.0,-29.23,32.230000000000004
2.874,3.0,-29.15,32.15
2.877,3.0,-29.12,32.120000000000005
2.88,3.0,-29.2,32.2
2.883,3.0,-29.1,32.1
2.886,3.0,-29.06,32.06
2.889,3.0,-29.2,32.2
2.892,3.0,-29.23,32.230000000000004
2.895,3.0,-29.15,32.15
2.898,3.0,-29.18,32.18
2.902,3.0,-29.22,32.22
2.905,3.0,-29.09,32.09
2.908,3.0,-29.14,32.14
2.911,3.0,-29.25,32.25
2.914,3.0,-29.16,32.16
2.917,3.0,-29.16,32.16
2.92,3.0,-29.19,32.19
2.923,3.0,-29.09,32.09
2.926,3.0,0.0,3.0
2.928,3.0,-29.08,32.08
2.931,3.0,-29.17,32.17
2.934,3.0,-29.16,32.16
2.937,3.0,-29.18,32.18
2.94,3.0,-29.22,32.22
2.944,3.0,-29.13,32.129999999999995
2.947,3.0,-29.09,32.09
2.95,3.0,-29.22,32.22
2.953,3.0,-29.24,32.239999999999995
2.956,3.0,-29.08,32.08
2.959,3.0,-29.16,32.16
2.962,3.0,-29.29,32.29
2.965,3.0,-29.13,32.129999999999995
2.968,3.0,-29.18,32.18
2.971,3.0,-29.26,32.260000000000005
2.974,3.0,-29.16,32.16
2.977,3.0,-29.2,32.2
2.98,3.0,-29.27,32.269999999999996
2.983,3.0,-29.16,32.16
2.986,3.0,-29.14,32.14
2.989,3.0,-29.24,32.239999999999995
2.992,3.0,-29.21,32.21
2.995,3.0,-29.09,32.09
2.998,3.0,-29.25,32.25
3.001,3.0,-29.27,32.269999999999996
3.004,3.0,-29.12,32.120000000000005
3.007,3.0,0.0,3.0
3.01,3.0,-29.18,32.18
3.013,3.0,-29.25,32.25
3.016,3.0,-29.17,32.17
3.019,3.0,-29.17,32.17
3.022,3.0,-29.21,32.21
3.025,3.0,-29.12,32.120000000000005
3.028,3.0,-29.08,32.08
3.031,3.0,-29.28,32.28
3.034,3.0,-29.19,32.19
3.037,3.0,-29.16,32.16
3.04,3.0,-29.29,32.29
3.043,3.0,-29.21,32.21
3.046,3.0,-29.15,32.15
3.049,3.0,-29.23,32.230000000000004
3.052,0.0,-29.21,29.21
3.055,0.0,-29.15,29.15
3.059,0.0,-29.45,29.45
3.062,0.0,-30.36,30.36
3.065,0.0,-30.73,30.73
3.068,0.0,-31.01,31.01
3.071,0.0,-31.34,31.34
3.074,0.0,-31.77,31.77
3.077,0.0,-32.37,32.37
3.08,0.0,-32.79,32.79
3.083,0.0,-33.16,33.16
3.086,0.0,0.0,0.0
3.088,0.0,-33.37,33.37
3.091,0.0,-33.48,33.48
3.094,0.0,-33.66,33.66
3.097,0.0,-34.02,34.02
3.101,0.0,-34.48,34.48
3.104,0.0,-34.82,34.82
3.107,0.0,-35.31,35.31
3.11,0.0,-35.59,35.59
3.113,0.0,-35.83,35.83
3.116,0.0,-36.35,36.35
3.119,0.0,-36.78,36.78
3.122,0.0,-37.0,37.0
3.125,0.0,-37.5,37.5
3.128,0.0,-37.77,37.77
3.131,0.0,-37.96,37.96
3.134,0.0,-38.35,38.35
3.137,0.0,-38.83,38.83
3.14,0.0,-39.04,39.04
3.143,0.0,-39.19,39.19
3.146,0.0,-39.59,39.59
3.149,0.0,-39.81,39.81
3.152,0.0,-39.96,39.96
3.155,0.0,-40.26,40.26
3.158,0.0,-40.73,40.73
3.161,0.0,-41.14,41.14
3.164,0.0,-41.43,41.43
3.167,0.0,0.0,0.0
3.17,0.0,-41.52,41.52
3.173,0.0,-41.74,41.74
3.176,0.0,-42.15,42.15
3.179,0.0,-42.28,42.28
3.182,0.0,-42.39,42.39
3.185,0.0,-42.66,42.66
3.188,0.0,-42.99,42.99
3.191,0.0,-43.3,43.3
3.194,0.0,-43.56,43.56
3.197,0.0,-43.77,43.77
3.2,0.0,-44.0,44.0
3.203,0.0,-44.32,44.32
3.206,0.0,-44.33,44.33
3.209,0.0,-44.37,44.37
3.212,0.0,-44.78,44.78
3.215,0.0,-45.21,45.21
3.219,0.0,-45.49,45.49
3.222,0.0,-45.62,45.62
3.225,0.0,-45.89,45.89
3.228,0.0,-46.13,46.13
3.231,0.0,-46.3,46.3
3.234,0.0,-46.49,46.49
3.237,0.0,-46.57,46.57
3.24,0.0,-46.84,46.84
3.243,0.0,-47.13,47.13
3.246,0.0,-47.41,47.41
3.249,0.0,0.0,0.0
3.251,0.0,-47.71,47.71
3.254,0.0,-47.99,47.99
3.257,0.0,-48.13,48.13
3.261,0.0,-48.31,48.31
3.264,0.0,-48.53,48.53
3.267,0.0,-48.49,48.49
3.27,0.0,-48.49,48.49
3.273,0.0,-48.81,48.81
3.276,0.0,-49.21,49.21
3.279,0.0,-49.42,49.42
3.282,0.0,-49.45,49.45
3.285,0.0,-49.63,49.63
3.288,0.0,-49.83,49.83
3.291,0.0,-49.97,49.97
3.294,0.0,-50.19,50.19
3.297,0.0,-50.44,50.44
3.3,0.0,-50.56,50.56
3.303,0.0,-50.54,50.54
3.306,0.0,-50.57,50.57
3.309,0.0,-50.8,50.8
3.312,0.0,-50.99,50.99
3.315,0.0,-51.21,51.21
3.318,0.0,-51.37,51.37
3.321,0.0,-51.45,51.45
3.324,0.0,-51.57,51.57
3.327,0.0,-51.74,51.74
3.33,0.0,0.0,0.0
3.333,0.0,-51.89,51.89
3.336,0.0,-52.08,52.08
3.339,0.0,-52.13,52.13
3.342,0.0,-52.2,52.2
3.345,0.0,-52.34,52.34
3.348,0.0,-52.37,52.37
3.351,0.0,-52.39,52.39
3.354,0.0,-52.31,52.31
3.357,0.0,-52.38,52.38
3.36,0.0,-52.41,52.41
3.363,0.0,-52.57,52.57
3.366,0.0,-52.67,52.67
3.369,0.0,-52.81,52.81
3.372,0.0,-52.89,52.89
3.376,0.0,-52.96,52.96
3.379,0.0,-52.99,52.99
3.382,0.0,-53.02,53.02
3.385,0.0,-53.08,53.08
3.388,0.0,-53.16,53.16
3.391,0.0,-53.3,53.3
3.394,0.0,-53.42,53.42
3.397,0.0,-53.5,53.5
3.4,0.0,-53.52,53.52
3.403,0.0,-53.6,53.6
3.406,0.0,-53.65,53.65
3.409,0.0,-53.57,53.57
3.412,0.0,0.0,0.0
3.414,0.0,-53.56,53.56
3.418,0.0,-53.56,53.56
3.421,0.0,-53.55,53.55
3.424,0.0,-53.56,53.56
3.427,0.0,-53.6,53.6
3.43,0.0,-53.54,53.54
3.433,0.0,-53.46,53.46
3.436,0.0,-53.57,53.57
3.439,0.0,-53.63,53.63
3.442,0.0,-53.57,53.57
3.445,0.0,-53.53,53.53
3.448,0.0,-53.5,53.5
3.451,0.0,-53.51,53.51
3.454,0.0,-53.49,53.49
3.457,0.0,-53.51,53.51
3.46,0.0,-53.47,53.47
3.463,0.0,-53.48,53.48
3.466,0.0,-53.44,53.44
3.469,0.0,-53.43,53.43
3.472,0.0,-53.51,53.51
3.475,0.0,-53.56,53.56
3.478,0.0,-53.48,53.48
3.481,0.0,-53.39,53.39
3.484,0.0,-53.44,53.44
3.487,0.0,-53.46,53.46
3.491,0.0,-53.48,53.48
3.494,0.0,0.0,0.0
3.496,0.0,-53.49,53.49
3.499,0.0,-53.43,53.43
3.502,0.0,-53.46,53.46
3.505,0.0,-53.47,53.47
3.508,0.0,-53.4,53.4
3.511,0.0,-53.35,53.35
3.514,0.0,-53.4,53.4
3.517,0.0,-53.36,53.36
3.52,0.0,-53.36,53.36
3.523,0.0,-53.35,53.35
3.526,0.0,-53.35,53.35
3.529,0.0,-53.34,53.34
3.533,0.0,-53.38,53.38
3.536,0.0,-53.41,53.41
3.539,0.0,-53.33,53.33
3.542,0.0,-53.33,53.33
3.545,0.0,-53.4,53.4
3.548,0.0,-53.4,53.4
3.551,0.0,-53.37,53.37
3.554,0.0,-53.35,53.35
3.557,0.0,-53.39,53.39
3.56,0.0,-53.35,53.35
3.563,0.0,-53.34,53.34
3.566,0.0,-53.37,53.37
3.569,0.0,-53.37,53.37
3.572,0.0,-53.28,53.28
3.575,0.0,0.0,0.0
3.578,0.0,-53.34,53.34
3.581,0.0,-53.4,53.4
3.584,0.0,-53.4,53.4
3.587,0.0,-53.35,53.35
3.59,0.0,-53.35,53.35
3.593,0.0,-53.33,53.33
3.596,0.0,-53.35,53.35
3.599,0.0,-53.3,53.3
3.602,0.0,-53.3,53.3
3.605,0.0,-53.39,53.39
3.608,0.0,-53.35,53.35
3.611,0.0,-53.31,53.31
3.614,0.0,-53.38,53.38
3.617,0.0,-53.33,53.33
3.62,0.0,-53.34,53.34
3.623,0.0,-53.38,53.38
3.626,0.0,-53.39,53.39
3.629,0.0,-53.36,53.36
3.632,0.0,-53.36,53.36
3.635,0.0,-53.31,53.31
3.638,0.0,-53.32,53.32
3.641,0.0,-53.37,53.37
3.644,0.0,-53.35,53.35
3.647,0.0,-53.36,53.36
3.651,0.0,-53.38,53.38
3.654,0.0,0.0,0.0
3.656,0.0,-53.42,53.42
3.659,0.0,-53.51,53.51
3.662,0.0,-53.54,53.54
3.665,0.0,-53.56,53.56
3.668,0.0,-53.56,53.56
3.671,0.0,-53.55,53.55
3.674,0.0,-53.63,53.63
3.677,0.0,-53.63,53.63
3.68,0.0,-53.58,53.58
3.683,0.0,-53.62,53.62
3.686,0.0,-53.71,53.71
3.689,0.0,-53.71,53.71
3.693,0.0,-53.73,53.73
3.696,0.0,-53.7,53.7
3.699,0.0,-53.68,53.68
3.702,0.0,-53.6,53.6
3.705,0.0,-53.46,53.46
3.708,0.0,-53.56,53.56
3.711,0.0,-53.46,53.46
3.714,0.0,-53.36,53.36
3.717,0.0,-53.33,53.33
3.72,0.0,-53.58,53.58
3.723,0.0,-53.71,53.71
3.726,0.0,-53.7,53.7
3.729,0.0,-53.78,53.78
3.732,0.0,-53.88,53.88
3.735,0.0,0.0,0.0
3.738,0.0,-53.96,53.96
3.741,0.0,-53.79,53.79
3.744,0.0,-53.62,53.62
3.747,0.0,-53.83,53.83
3.75,0.0,-53.92,53.92
3.753,0.0,-54.06,54.06
3.756,0.0,-54.27,54.27
3.759,0.0,-54.4,54.4
3.762,0.0,-54.4,54.4
3.765,0.0,-54.35,54.35
3.768,0.0,-54.27,54.27
3.771,0.0,-54.25,54.25
3.774,0.0,-54.32,54.32
3.777,0.0,-54.32,54.32
3.78,0.0,-54.34,54.34
3.783,0.0,-54.35,54.35
3.786,0.0,-54.3,54.3
3.789,0.0,-54.26,54.26
3.792,0.0,-54.19,54.19
3.795,0.0,-54.22,54.22
3.798,0.0,-54.25,54.25
3.801,0.0,-54.25,54.25
3.804,0.0,-54.32,54.32
3.808,0.0,-54.39,54.39
3.811,0.0,-54.37,54.37
3.814,0.0,-54.27,54.27
3.817,0.0,0.0,0.0
3.819,0.0,-54.24,54.24
3.822,0.0,-54.27,54.27
3.825,0.0,-54.33,54.33
3.828,0.0,-54.31,54.31
3.831,0.0,-54.22,54.22
3.834,0.0,-54.23,54.23
3.837,0.0,-54.25,54.25
3.84,0.0,-54.25,54.25
3.843,0.0,-54.23,54.23
3.846,0.0,-54.2,54.2
3.85,0.0,-54.2,54.2
3.853,0.0,-54.08,54.08
3.856,0.0,-54.08,54.08
3.859,0.0,-54.07,54.07
3.862,0.0,-54.11,54.11
3.865,0.0,-54.16,54.16
3.868,0.0,-54.1,54.1
3.871,0.0,-54.04,54.04
3.874,0.0,-54.1,54.1
3.877,0.0,-54.11,54.11
3.88,0.0,-54.17,54.17
3.883,0.0,-54.15,54.15
3.886,0.0,-54.03,54.03
3.889,0.0,-54.01,54.01
3.892,0.0,-54.1,54.1
3.895,0.0,-54.15,54.15
3.898,0.0,0.0,0.0
3.901,0.0,-54.16,54.16
3.904,0.0,-54.14,54.14
3.907,0.0,-54.09,54.09
3.91,0.0,-54.07,54.07
3.913,0.0,-54.05,54.05
3.916,0.0,-54.01,54.01
3.919,0.0,-54.04,54.04
3.922,0.0,-54.03,54.03
3.925,0.0,-54.04,54.04
3.928,0.0,-54.03,54.03
3.931,0.0,-54.03,54.03
3.934,0.0,-54.05,54.05
3.937,0.0,-54.03,54.03
3.94,0.0,-54.04,54.04
3.943,0.0,-54.09,54.09
3.946,0.0,-54.11,54.11
3.949,0.0,-54.06,54.06
3.952,0.0,-54.02,54.02
3.955,0.0,-54.07,54.07
3.958,0.0,-53.98,53.98
3.961,0.0,-54.07,54.07
3.964,0.0,-54.11,54.11
3.968,0.0,-54.01,54.01
3.971,0.0,-54.01,54.01
3.974,0.0,-54.03,54.03
3.977,0.0,-54.03,54.03
3.98,0.0,0.0,0.0
3.982,0.0,-53.98,53.98
3.985,0.0,-53.99,53.99
3.988,0.0,-54.02,54.02
3.991,0.0,-54.01,54.01
3.994,0.0,-53.96,53.96
3.997,0.0,-54.05,54.05
4.0,0.0,-54.06,54.06
4.003,0.0,-53.99,53.99
4.006,0.0,-53.96,53.96
4.01,0.0,-53.94,53.94
4.013,0.0,-54.01,54.01
4.016,0.0,-54.06,54.06
4.019,0.0,-54.1,54.1
4.022,0.0,-54.13,54.13
4.025,0.0,-54.2,54.2
4.028,0.0,-54.09,54.09
4.031,0.0,-54.09,54.09
4.034,0.0,-54.08,54.08
4.037,0.0,-54.04,54.04
4.04,0.0,-53.95,53.95
4.043,0.0,-54.04,54.04
4.046,0.0,-54.17,54.17
4.049,0.0,-54.13,54.13
4.052,0.0,-54.04,54.04
4.055,0.0,-54.0,54.0
4.058,0.0,-54.0,54.0
4.061,0.0,0.0,0.0
4.064,0.0,-53.96,53.96
4.067,0.0,-54.01,54.01
4.07,0.0,-54.03,54.03
4.073,0.0,-54.05,54.05
4.076,0.0,-54.05,54.05
4.079,0.0,-54.04,54.04
4.082,0.0,-54.08,54.08
4.085,0.0,-54.0,54.0
4.088,0.0,-53.94,53.94
4.091,0.0,-54.0,54.0
4.094,0.0,-54.01,54.01
4.097,0.0,-54.0,54.0
4.1,0.0,-54.01,54.01
4.103,0.0,-53.98,53.98
4.106,0.0,-54.02,54.02
4.109,0.0,-54.08,54.08
4.112,0.0,-54.06,54.06
4.115,0.0,-54.07,54.07
4.118,0.0,-54.02,54.02
4.121,0.0,-53.92,53.92
4.125,0.0,-54.0,54.0
4.128,0.0,-54.03,54.03
4.131,0.0,-54.01,54.01
4.134,0.0,-54.0,54.0
4.137,0.0,-53.94,53.94
4.14,0.0,0.0,0.0
4.142,0.0,-53.92,53.92
4.145,0.0,-53.93,53.93
4.148,0.0,-54.03,54.03
4.151,0.0,-54.0,54.0
4.154,0.0,-53.99,53.99
4.157,0.0,-53.94,53.94
4.16,0.0,-53.95,53.95
4.163,0.0,-53.96,53.96
4.167,0.0,-54.02,54.02
4.17,0.0,-53.96,53.96
4.173,0.0,-53.96,53.96
4.176,0.0,-53.98,53.98
4.179,0.0,-54.05,54.05
4.182,0.0,-54.01,54.01
4.185,0.0,-54.04,54.04
4.188,0.0,-54.01,54.01
4.191,0.0,-53.9,53.9
4.194,0.0,-53.96,53.96
4.197,0.0,-53.94,53.94
4.2,0.0,-53.96,53.96
4.203,0.0,-54.02,54.02
4.206,0.0,-54.0,54.0
4.209,0.0,-53.95,53.95
4.212,0.0,-53.96,53.96
4.215,0.0,-54.02,54.02
4.218,0.0,-54.02,54.02
4.221,0.0,0.0,0.0
4.224,0.0,-54.05,54.05
4.227,0.0,-54.03,54.03
4.23,0.0,-53.95,53.95
4.233,0.0,-53.84,53.84
4.236,0.0,-53.95,53.95
4.239,0.0,-54.06,54.06
4.242,0.0,-54.03,54.03
4.245,0.0,-53.93,53.93
4.248,0.0,-54.03,54.03
4.251,0.0,-54.03,54.03
4.254,0.0,-53.99,53.99
4.257,0.0,-53.88,53.88
4.26,0.0,-53.96,53.96
4.263,0.0,-54.02,54.02
4.266,0.0,-54.05,54.05
4.269,0.0,-53.95,53.95
4.272,0.0,-53.94,53.94
4.275,0.0,-53.94,53.94
4.278,0.0,-53.9,53.9
4.282,0.0,-53.93,53.93
4.285,0.0,-53.96,53.96
4.288,0.0,-53.94,53.94
4.291,0.0,-53.92,53.92
4.294,0.0,-53.96,53.96
4.297,0.0,-53.92,53.92
4.3,0.0,-53.9,53.9
4.303,0.0,0.0,0.0
4.305,0.0,-54.03,54.03
4.308,0.0,-54.08,54.08
4.311,0.0,-53.99,53.99
4.314,0.0,-53.96,53.96
4.317,0.0,-53.97,53.97
4.32,0.0,-53.95,53.95
4.324,0.0,-54.02,54.02
4.327,0.0,-54.0,54.0
4.33,0.0,-53.88,53.88
4.333,0.0,-53.91,53.91
4.336,0.0,-54.02,54.02
4.339,0.0,-54.03,54.03
4.342,0.0,-54.02,54.02
4.345,0.0,-53.98,53.98
4.348,0.0,-53.98,53.98
4.351,0.0,-53.97,53.97
4.354,0.0,-53.89,53.89
4.357,0.0,-53.88,53.88
4.36,0.0,-53.93,53.93
4.363,0.0,-54.0,54.0
4.366,0.0,-54.02,54.02
4.369,0.0,-53.93,53.93
4.372,0.0,-53.89,53.89
4.375,0.0,-53.92,53.92
4.378,0.0,-53.88,53.88
4.381,0.0,-53.83,53.83
4.384,0.0,0.0,0.0
4.387,0.0,-53.93,53.93
4.39,0.0,-53.98,53.98
4.393,0.0,-54.03,54.03
4.396,0.0,-54.04,54.04
4.399,0.0,-53.99,53.99
4.402,0.0,-53.95,53.95
4.405,0.0,-53.88,53.88
4.408,0.0,-53.91,53.91
4.411,0.0,-53.89,53.89
4.414,0.0,-53.88,53.88
4.417,0.0,-53.88,53.88
4.42,0.0,-53.87,53.87
4.423,0.0,-53.89,53.89
4.426,0.0,-53.9,53.9
4.429,0.0,-53.83,53.83
4.432,0.0,-53.87,53.87
4.435,0.0,-53.88,53.88
4.438,0.0,-53.9,53.9
4.442,0.0,-53.91,53.91
4.445,0.0,-53.87,53.87
4.448,0.0,-53.96,53.96
4.451,0.0,-53.98,53.98
4.454,0.0,-53.97,53.97
4.457,0.0,-53.97,53.97
4.46,0.0,-53.95,53.95
4.463,0.0,-53.98,53.98
4.466,0.0,0.0,0.0
4.468,0.0,-53.93,53.93
4.471,0.0,-53.86,53.86
4.474,0.0,-53.85,53.85
4.477,0.0,-53.89,53.89
4.48,0.0,-53.81,53.81
4.484,0.0,-53.87,53.87
4.487,0.0,-53.95,53.95
4.49,0.0,-53.87,53.87
4.493,0.0,-53.86,53.86
4.496,0.0,-53.91,53.91
4.499,0.0,-53.8,53.8
4.502,0.0,-53.78,53.78
4.505,0.0,-53.93,53.93
4.508,0.0,-53.92,53.92
4.511,0.0,-53.94,53.94
4.514,0.0,-53.95,53.95
4.517,0.0,-53.93,53.93
4.52,0.0,-53.92,53.92
4.523,0.0,-53.92,53.92
4.526,0.0,-53.95,53.95
4.529,0.0,-53.92,53.92
4.532,0.0,-53.96,53.96
4.535,0.0,-53.9,53.9
4.538,0.0,-53.88,53.88
4.541,0.0,-53.87,53.87
4.544,0.0,-53.89,53.89
4.547,0.0,0.0,0.0
4.55,0.0,-53.84,53.84
4.553,0.0,-53.9,53.9
4.556,0.0,-53.98,53.98
4.559,0.0,-53.93,53.93
4.562,0.0,-53.83,53.83
4.565,0.0,-53.87,53.87
4.568,0.0,-53.92,53.92
4.571,0.0,-53.85,53.85
4.574,0.0,-53.83,53.83
4.577,0.0,-53.87,53.87
4.58,0.0,-53.89,53.89
4.583,0.0,-53.93,53.93
4.586,0.0,-53.92,53.92
4.589,0.0,-53.93,53.93
4.592,0.0,-53.91,53.91
4.595,0.0,-53.88,53.88
4.599,0.0,-53.96,53.96
4.602,0.0,-53.89,53.89
4.605,0.0,-53.79,53.79
4.608,0.0,-53.78,53.78
4.611,0.0,-53.8,53.8
4.614,0.0,-53.87,53.87
4.617,0.0,-53.91,53.91
4.62,0.0,-53.9,53.9
4.623,0.0,-53.89,53.89
4.626,0.0,-53.87,53.87
4.629,0.0,0.0,0.0
4.631,0.0,-53.87,53.87
4.634,0.0,-53.93,53.93
4.637,0.0,-53.85,53.85
4.641,0.0,-53.81,53.81
4.644,0.0,-53.84,53.84
4.647,0.0,-53.85,53.85
4.65,0.0,-53.84,53.84
4.653,0.0,-53.89,53.89
4.656,0.0,-53.89,53.89
4.659,0.0,-53.82,53.82
4.662,0.0,-53.85,53.85
4.665,0.0,-53.94,53.94
4.668,0.0,-53.94,53.94
4.671,0.0,-53.88,53.88
4.674,0.0,-53.83,53.83
4.677,0.0,-53.84,53.84
4.68,0.0,-53.84,53.84
4.683,0.0,-53.83,53.83
4.686,0.0,-53.8,53.8
4.689,0.0,-53.83,53.83
4.692,0.0,-53.83,53.83
4.695,0.0,-53.77,53.77
4.698,0.0,-53.84,53.84
4.701,0.0,-53.86,53.86
4.704,0.0,-53.81,53.81
4.707,0.0,-53.8,53.8
4.71,0.0,0.0,0.0
4.713,0.0,-53.77,53.77
4.716,0.0,-53.86,53.86
4.719,0.0,-53.92,53.92
4.722,0.0,-53.92,53.92
4.725,0.0,-53.86,53.86
4.728,0.0,-53.85,53.85
4.731,0.0,-53.82,53.82
4.734,0.0,-53.89,53.89
4.737,0.0,-53.98,53.98
4.74,0.0,-53.9,53.9
4.743,0.0,-53.9,53.9
4.746,0.0,-53.87,53.87
4.749,0.0,-53.81,53.81
4.752,0.0,-53.78,53.78
4.755,0.0,-53.88,53.88
4.759,0.0,-53.89,53.89
4.762,0.0,-53.83,53.83
4.765,0.0,-53.88,53.88
4.768,0.0,-53.87,53.87
4.771,0.0,-53.77,53.77
4.774,0.0,-53.82,53.82
4.777,0.0,-53.83,53.83
4.78,0.0,-53.85,53.85
4.783,0.0,-53.86,53.86
4.786,0.0,-53.83,53.83
4.789,0.0,-53.79,53.79
4.792,0.0,0.0,0.0
4.794,0.0,-53.76,53.76
4.797,0.0,-53.88,53.88
4.801,0.0,-53.89,53.89
4.804,0.0,-53.83,53.83
4.807,0.0,-53.85,53.85
4.81,0.0,-53.87,53.87
4.813,0.0,-53.84,53.84
4.816,0.0,-53.87,53.87
4.819,0.0,-53.83,53.83
4.822,0.0,-53.85,53.85
4.825,0.0,-53.85,53.85
4.828,0.0,-53.83,53.83
4.831,0.0,-53.84,53.84
4.834,0.0,-53.89,53.89
4.837,0.0,-53.86,53.86
4.84,0.0,-53.78,53.78
4.843,0.0,-53.84,53.84
4.846,0.0,-53.89,53.89
4.849,0.0,-53.85,53.85
4.852,0.0,-53.87,53.87
4.855,0.0,-53.81,53.81
4.858,0.0,-53.8,53.8
4.861,0.0,-53.83,53.83
4.864,0.0,-53.9,53.9
4.867,0.0,-53.88,53.88
4.87,0.0,-53.82,53.82
4.874,0.0,0.0,0.0
4.876,0.0,-53.85,53.85
4.879,0.0,-53.81,53.81
4.882,0.0,-53.82,53.82
4.885,0.0,-53.91,53.91
4.888,0.0,-53.86,53.86
4.891,0.0,-53.83,53.83
4.894,0.0,-53.84,53.84
4.897,0.0,-53.85,53.85
4.9,0.0,-53.88,53.88
4.903,0.0,-53.84,53.84
4.906,0.0,-53.85,53.85
4.909,0.0,-53.82,53.82
4.912,0.0,-53.82,53.82
4.916,0.0,-53.91,53.91
4.919,0.0,-53.9,53.9
4.922,0.0,-53.79,53.79
4.925,0.0,-53.8,53.8
4.928,0.0,-53.81,53.81
4.931,0.0,-53.75,53.75
