Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.472,3.0,-7.82,10.82
2.475,3.0,-7.77,10.77
2.478,3.0,-7.74,10.74
2.481,3.0,-7.75,10.75
2.485,3.0,-7.76,10.76
2.488,3.0,-7.75,10.75
2.491,3.0,-7.74,10.74
2.494,3.0,-7.72,10.719999999999999
2.497,3.0,-7.7,10.7
2.5,3.0,-7.68,10.68
2.503,3.0,-7.67,10.67
2.506,3.0,-7.69,10.690000000000001
2.509,3.0,-7.68,10.68
2.512,3.0,-7.62,10.620000000000001
2.515,3.0,-7.62,10.620000000000001
2.518,3.0,0.0,3.0
2.52,3.0,-7.61,10.61
2.523,3.0,-7.59,10.59
2.527,3.0,-7.59,10.59
2.53,3.0,-7.62,10.620000000000001
2.533,3.0,-7.61,10.61
2.536,3.0,-7.61,10.61
2.539,3.0,-7.63,10.629999999999999
2.542,3.0,-7.57,10.57
2.545,3.0,-7.55,10.55
2.548,3.0,-7.55,10.55
2.551,3.0,-7.52,10.52
2.554,3.0,-7.5,10.5
2.557,3.0,-7.48,10.48
2.56,3.0,-7.45,10.45
2.563,3.0,-7.45,10.45
2.566,3.0,-7.47,10.469999999999999
2.569,3.0,-7.46,10.46
2.572,3.0,-7.44,10.440000000000001
2.575,3.0,-7.43,10.43
2.578,3.0,-7.4,10.4
2.581,3.0,-7.4,10.4
2.584,3.0,-7.4,10.4
2.587,3.0,-7.37,10.370000000000001
2.59,3.0,-7.33,10.33
2.593,3.0,-7.32,10.32
2.596,3.0,-7.33,10.33
2.599,3.0,0.0,3.0
2.602,3.0,-7.32,10.32
2.605,3.0,-7.31,10.309999999999999
2.608,3.0,-7.27,10.27
2.611,3.0,-7.24,10.24
2.614,3.0,-7.22,10.219999999999999
2.617,3.0,-7.22,10.219999999999999
2.62,3.0,-7.18,10.18
2.623,3.0,-7.16,10.16
2.626,3.0,-7.16,10.16
2.629,3.0,-7.13,10.129999999999999
2.632,3.0,-7.09,10.09
2.635,3.0,-7.11,10.11
2.638,3.0,-7.1,10.1
2.641,3.0,-7.05,10.05
2.645,3.0,-7.01,10.01
2.648,3.0,-6.98,9.98
2.651,3.0,-6.97,9.969999999999999
2.654,3.0,-6.97,9.969999999999999
2.657,3.0,-6.95,9.95
2.66,3.0,-6.92,9.92
2.663,3.0,-6.89,9.89
2.666,3.0,-6.88,9.879999999999999
2.669,3.0,-6.87,9.870000000000001
2.672,3.0,-6.85,9.85
2.675,3.0,-6.85,9.85
2.678,3.0,-6.85,9.85
2.681,3.0,-6.82,9.82
2.684,3.0,0.0,3.0
2.687,3.0,-6.84,9.84
2.69,3.0,-6.85,9.85
2.693,3.0,-6.86,9.86
2.696,3.0,-6.82,9.82
2.699,3.0,-6.83,9.83
2.702,3.0,-6.85,9.85
2.705,3.0,-6.87,9.870000000000001
2.708,3.0,-6.89,9.89
2.711,3.0,-6.91,9.91
2.714,3.0,-6.93,9.93
2.717,3.0,-6.91,9.91
2.72,3.0,-6.89,9.89
2.723,3.0,-6.9,9.9
2.726,3.0,-6.88,9.879999999999999
2.729,3.0,-6.86,9.86
2.732,3.0,-6.82,9.82
2.735,3.0,-6.81,9.809999999999999
2.738,3.0,-6.81,9.809999999999999
2.741,3.0,-6.78,9.780000000000001
2.744,3.0,-6.76,9.76
2.747,3.0,-6.76,9.76
2.75,3.0,-6.73,9.73
2.753,3.0,-6.72,9.719999999999999
2.756,3.0,-6.69,9.690000000000001
2.76,3.0,-6.66,9.66
2.763,3.0,-6.68,9.68
2.766,3.0,0.0,3.0
2.768,3.0,-6.68,9.68
2.771,3.0,-6.63,9.629999999999999
2.774,3.0,-6.59,9.59
2.777,3.0,-6.61,9.61
2.78,3.0,-6.58,9.58
2.783,3.0,-6.54,9.54
2.786,3.0,-6.53,9.530000000000001
2.789,3.0,-6.48,9.48
2.792,3.0,-6.44,9.440000000000001
2.795,3.0,-6.41,9.41
2.798,3.0,-6.41,9.41
2.802,3.0,-6.39,9.39
2.805,3.0,-6.34,9.34
2.808,3.0,-6.31,9.309999999999999
2.811,3.0,-6.28,9.280000000000001
2.814,3.0,-6.24,9.24
2.817,3.0,-6.17,9.17
2.82,3.0,-6.11,9.11
2.823,3.0,-6.1,9.1
2.826,3.0,-6.06,9.059999999999999
2.829,3.0,-6.03,9.030000000000001
2.832,3.0,-6.0,9.0
2.835,3.0,-5.97,8.969999999999999
2.838,3.0,-5.93,8.93
2.841,3.0,-5.85,8.85
2.844,3.0,-5.8,8.8
2.847,3.0,0.0,3.0
2.85,3.0,-5.76,8.76
2.853,3.0,-5.7,8.7
2.856,3.0,-5.65,8.65
2.859,3.0,-5.6,8.6
2.862,3.0,-5.57,8.57
2.865,3.0,-5.52,8.52
2.868,3.0,-5.43,8.43
2.871,3.0,-5.37,8.370000000000001
2.874,3.0,-5.29,8.29
2.877,3.0,-5.24,8.24
2.88,3.0,-5.19,8.190000000000001
2.883,3.0,-5.15,8.15
2.886,3.0,-5.1,8.1
2.889,3.0,-5.04,8.04
2.892,3.0,-4.97,7.97
2.895,3.0,-4.9,7.9
2.898,3.0,-4.8,7.8
2.901,3.0,-4.75,7.75
2.904,3.0,-4.74,7.74
2.907,3.0,-4.71,7.71
2.91,3.0,-4.68,7.68
2.913,3.0,-4.67,7.67
2.916,3.0,-4.61,7.61
2.92,3.0,-4.56,7.56
2.923,3.0,-4.55,7.55
2.926,3.0,-4.54,7.54
2.929,3.0,0.0,3.0
2.931,3.0,-4.5,7.5
2.934,3.0,-4.49,7.49
2.937,3.0,-4.47,7.47
2.94,3.0,-4.44,7.44
2.943,3.0,-4.45,7.45
2.946,3.0,-4.48,7.48
2.949,3.0,-4.51,7.51
2.952,3.0,-4.52,7.52
2.955,3.0,-4.56,7.56
2.958,3.0,-4.61,7.61
2.962,3.0,-4.59,7.59
2.965,3.0,-4.57,7.57
2.968,3.0,-4.55,7.55
2.971,3.0,-4.54,7.54
2.974,3.0,-4.5,7.5
2.977,3.0,-4.43,7.43
2.98,3.0,-4.43,7.43
2.983,3.0,-4.38,7.38
2.986,3.0,-4.31,7.31
2.989,3.0,-4.3,7.3
2.992,3.0,-4.25,7.25
2.995,3.0,-4.2,7.2
