Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.929,3.0,0.71,2.29
2.933,3.0,0.71,2.29
2.937,3.0,0.71,2.29
2.941,3.0,0.73,2.27
2.945,3.0,0.75,2.25
2.949,3.0,0.74,2.26
2.953,3.0,0.7,2.3
2.957,3.0,0.71,2.29
2.961,3.0,0.72,2.2800000000000002
2.965,3.0,0.71,2.29
2.969,3.0,0.74,2.26
2.973,3.0,0.73,2.27
2.977,3.0,0.72,2.2800000000000002
2.981,3.0,0.71,2.29
2.985,3.0,0.71,2.29
2.989,3.0,0.7,2.3
2.993,3.0,0.71,2.29
2.997,3.0,0.7,2.3
3.001,3.0,0.7,2.3
3.005,3.0,0.72,2.2800000000000002
3.009,3.0,0.71,2.29
3.013,3.0,0.72,2.2800000000000002
3.016,3.0,0.72,2.2800000000000002
3.02,3.0,0.72,2.2800000000000002
3.024,3.0,0.69,2.31
3.027,3.0,0.71,2.29
3.031,3.0,0.71,2.29
3.035,3.0,0.72,2.2800000000000002
3.039,3.0,0.73,2.27
3.043,3.0,0.75,2.25
3.047,3.0,0.7,2.3
3.051,3.0,0.69,2.31
3.055,3.0,0.69,2.31
3.059,3.0,0.71,2.29
3.063,3.0,0.73,2.27
3.067,3.0,0.74,2.26
3.071,3.0,0.7,2.3
3.075,3.0,0.71,2.29
3.079,3.0,0.7,2.3
3.083,3.0,0.71,2.29
3.087,3.0,0.73,2.27
3.091,3.0,0.75,2.25
3.095,3.0,0.74,2.26
3.099,3.0,0.72,2.2800000000000002
3.103,3.0,0.73,2.27
3.107,3.0,0.72,2.2800000000000002
3.111,3.0,0.73,2.27
3.115,3.0,0.73,2.27
3.119,3.0,0.73,2.27
3.123,3.0,0.72,2.2800000000000002
3.126,3.0,0.71,2.29
3.13,3.0,0.72,2.2800000000000002
3.134,3.0,0.75,2.25
