Time_sec,Reference_Force_N,Actual_Force_N,Error_N
2.474,0.0,0.0,0.0
2.476,0.0,-34.47,34.47
2.479,0.0,-34.81,34.81
2.482,0.0,-35.23,35.23
2.485,0.0,-35.48,35.48
2.488,0.0,-35.68,35.68
2.491,0.0,-35.89,35.89
2.495,0.0,-36.16,36.16
2.498,0.0,-36.35,36.35
2.501,0.0,-36.4,36.4
2.504,0.0,-36.32,36.32
2.507,0.0,-36.28,36.28
2.51,0.0,-36.39,36.39
2.513,0.0,-36.47,36.47
2.516,0.0,-36.58,36.58
2.519,0.0,-36.85,36.85
2.522,0.0,-37.01,37.01
2.525,0.0,-37.2,37.2
2.528,0.0,-37.33,37.33
2.531,0.0,-37.43,37.43
2.534,0.0,-37.67,37.67
2.537,0.0,-37.91,37.91
2.54,0.0,-38.0,38.0
2.543,0.0,-38.13,38.13
2.546,0.0,-38.17,38.17
2.549,0.0,-38.3,38.3
2.552,0.0,0.0,0.0
2.555,0.0,-38.28,38.28
2.558,0.0,-38.21,38.21
2.561,0.0,-38.09,38.09
2.564,0.0,-38.03,38.03
2.567,0.0,-38.01,38.01
2.57,0.0,-37.9,37.9
2.573,0.0,-37.91,37.91
2.576,0.0,-38.09,38.09
2.579,0.0,-38.32,38.32
2.582,0.0,-38.52,38.52
2.585,0.0,-38.61,38.61
2.588,0.0,-38.58,38.58
2.591,0.0,-38.58,38.58
2.594,0.0,-38.63,38.63
2.597,0.0,-38.69,38.69
2.6,0.0,-38.74,38.74
2.603,0.0,-38.78,38.78
2.606,0.0,-38.79,38.79
2.61,0.0,-38.82,38.82
2.613,0.0,-38.73,38.73
2.616,0.0,-38.71,38.71
2.619,0.0,-38.71,38.71
2.622,0.0,-38.72,38.72
2.625,0.0,-38.74,38.74
2.628,0.0,-38.75,38.75
2.631,0.0,-38.74,38.74
2.634,0.0,0.0,0.0
2.636,0.0,-38.76,38.76
2.639,0.0,-38.8,38.8
2.642,0.0,-38.73,38.73
2.645,0.0,-38.6,38.6
2.648,0.0,-38.7,38.7
2.652,0.0,-38.74,38.74
2.655,0.0,-38.63,38.63
2.658,0.0,-38.65,38.65
2.661,0.0,-38.64,38.64
2.664,0.0,-38.67,38.67
2.667,0.0,-38.78,38.78
2.67,0.0,-38.72,38.72
2.673,0.0,-38.6,38.6
2.676,0.0,-38.6,38.6
2.679,0.0,-38.65,38.65
2.682,0.0,-38.64,38.64
2.685,0.0,-38.68,38.68
2.688,0.0,-38.67,38.67
2.691,0.0,-38.61,38.61
2.694,0.0,-38.65,38.65
2.697,0.0,-38.68,38.68
2.7,0.0,-38.59,38.59
2.703,0.0,-38.59,38.59
2.706,0.0,-38.66,38.66
2.709,0.0,-38.69,38.69
2.712,0.0,-38.66,38.66
2.715,0.0,0.0,0.0
2.718,0.0,-38.61,38.61
2.721,0.0,-38.58,38.58
2.724,0.0,-38.56,38.56
2.727,0.0,-38.58,38.58
2.73,0.0,-38.59,38.59
2.733,0.0,-38.58,38.58
2.736,0.0,-38.61,38.61
2.739,0.0,-38.55,38.55
2.742,0.0,-38.51,38.51
2.745,0.0,-38.51,38.51
2.748,0.0,-38.58,38.58
2.751,0.0,-38.55,38.55
2.754,0.0,-38.45,38.45
2.757,0.0,-38.53,38.53
2.76,0.0,-38.62,38.62
2.763,0.0,-38.66,38.66
2.766,0.0,-38.55,38.55
2.77,0.0,-38.52,38.52
2.773,0.0,-38.54,38.54
2.776,0.0,-38.54,38.54
2.779,0.0,-38.56,38.56
2.782,0.0,-38.59,38.59
2.785,0.0,-38.57,38.57
2.788,0.0,-38.56,38.56
2.791,0.0,-38.54,38.54
2.794,0.0,-38.5,38.5
2.797,0.0,0.0,0.0
2.799,0.0,-38.51,38.51
2.802,0.0,-38.5,38.5
2.805,0.0,-38.52,38.52
2.808,0.0,-38.62,38.62
2.812,0.0,-38.58,38.58
2.815,0.0,-38.52,38.52
2.818,0.0,-38.56,38.56
2.821,0.0,-38.56,38.56
2.824,0.0,-38.51,38.51
2.827,0.0,-38.52,38.52
2.83,0.0,-38.53,38.53
2.833,0.0,-38.54,38.54
2.836,0.0,-38.49,38.49
2.839,0.0,-38.5,38.5
2.842,0.0,-38.47,38.47
2.845,0.0,-38.51,38.51
2.848,0.0,-38.52,38.52
2.851,0.0,-38.51,38.51
2.854,0.0,-38.49,38.49
2.857,0.0,-38.51,38.51
2.86,0.0,-38.49,38.49
2.863,0.0,-38.47,38.47
2.866,0.0,-38.55,38.55
2.869,0.0,-38.58,38.58
2.872,0.0,-38.52,38.52
2.875,0.0,-38.54,38.54
2.878,0.0,0.0,0.0
2.881,0.0,-38.58,38.58
2.884,0.0,-38.53,38.53
2.887,0.0,-38.53,38.53
2.89,0.0,-38.56,38.56
2.893,0.0,-38.55,38.55
2.896,0.0,-38.57,38.57
2.899,0.0,-38.6,38.6
2.902,0.0,-38.52,38.52
2.905,0.0,-38.45,38.45
2.908,0.0,-38.47,38.47
2.911,0.0,-38.47,38.47
2.914,0.0,-38.46,38.46
2.917,0.0,-38.55,38.55
2.92,0.0,-38.52,38.52
2.923,0.0,-38.47,38.47
2.927,0.0,-38.48,38.48
2.93,0.0,-38.53,38.53
2.933,0.0,-38.54,38.54
2.936,0.0,-38.51,38.51
2.939,0.0,-38.59,38.59
2.942,0.0,-38.66,38.66
2.945,0.0,-38.64,38.64
2.948,0.0,-38.64,38.64
2.951,0.0,-38.66,38.66
2.954,0.0,-38.71,38.71
2.957,0.0,0.0,0.0
2.959,0.0,-38.79,38.79
2.962,0.0,-38.84,38.84
2.965,0.0,-39.0,39.0
2.969,0.0,-39.1,39.1
2.972,0.0,-39.27,39.27
2.975,0.0,-39.43,39.43
2.978,0.0,-39.43,39.43
2.981,0.0,-39.48,39.48
2.984,0.0,-39.65,39.65
2.987,0.0,-39.73,39.73
2.99,0.0,-39.8,39.8
2.993,0.0,-39.81,39.81
2.996,0.0,-39.71,39.71
2.999,0.0,-39.71,39.71
3.002,0.0,-39.61,39.61
3.005,0.0,-39.58,39.58
3.008,0.0,-39.67,39.67
3.011,0.0,-39.63,39.63
3.014,0.0,-39.56,39.56
3.017,1.0,-39.56,40.56
3.02,1.0,-39.57,40.57
3.023,1.0,-39.67,40.67
3.026,1.0,-39.84,40.84
3.029,1.0,-40.02,41.02
3.032,1.0,-39.96,40.96
3.035,1.0,-39.91,40.91
3.038,1.0,0.0,1.0
3.041,1.0,-39.95,40.95
3.044,1.0,-39.85,40.85
3.047,1.0,-39.84,40.84
3.05,1.0,-39.9,40.9
3.053,1.0,-39.87,40.87
3.056,1.0,-39.85,40.85
3.059,1.0,-39.9,40.9
3.062,1.0,-39.9,40.9
3.065,1.0,-39.87,40.87
3.068,1.0,-39.92,40.92
3.071,1.0,-39.92,40.92
3.074,1.0,-39.87,40.87
3.077,1.0,-39.91,40.91
3.08,1.0,-39.85,40.85
3.083,1.0,-39.82,40.82
3.087,1.0,-39.8,40.8
3.09,1.0,-39.82,40.82
3.093,1.0,-39.8,40.8
3.096,1.0,-39.73,40.73
3.099,1.0,-39.73,40.73
3.102,1.0,-39.81,40.81
3.105,1.0,-39.81,40.81
3.108,1.0,-39.79,40.79
3.111,1.0,-39.76,40.76
3.114,1.0,-39.72,40.72
3.117,1.0,-39.77,40.77
3.12,1.0,0.0,1.0
3.122,1.0,-39.82,40.82
3.125,1.0,-39.84,40.84
3.129,1.0,-39.85,40.85
3.132,1.0,-39.81,40.81
3.135,1.0,-39.81,40.81
3.138,1.0,-39.79,40.79
3.141,1.0,-39.77,40.77
3.144,1.0,-39.81,40.81
3.147,1.0,-39.83,40.83
3.15,1.0,-39.83,40.83
3.153,1.0,-39.81,40.81
3.156,1.0,-39.78,40.78
3.159,1.0,-39.81,40.81
3.162,1.0,-39.77,40.77
3.165,1.0,-39.76,40.76
3.168,1.0,-39.78,40.78
3.171,1.0,-39.76,40.76
3.174,1.0,-39.73,40.73
3.177,1.0,-39.76,40.76
3.18,1.0,-39.78,40.78
3.183,1.0,-39.76,40.76
3.186,1.0,-39.77,40.77
3.189,1.0,-39.76,40.76
3.192,1.0,-39.73,40.73
3.195,1.0,-39.71,40.71
3.198,1.0,-39.73,40.73
3.202,1.0,0.0,1.0
3.204,1.0,-39.77,40.77
3.207,1.0,-39.72,40.72
3.21,1.0,-39.68,40.68
3.213,1.0,-39.75,40.75
3.216,1.0,-39.74,40.74
3.219,1.0,-39.76,40.76
3.222,1.0,-39.77,40.77
3.225,1.0,-39.77,40.77
3.228,1.0,-39.81,40.81
3.231,1.0,-39.78,40.78
3.234,1.0,-39.78,40.78
3.237,1.0,-39.74,40.74
3.24,1.0,-39.77,40.77
3.244,1.0,-39.72,40.72
3.247,1.0,-39.69,40.69
3.25,1.0,-39.73,40.73
3.253,1.0,-39.77,40.77
3.256,1.0,-39.75,40.75
3.259,1.0,-39.75,40.75
3.262,1.0,-39.81,40.81
3.265,1.0,-39.76,40.76
3.268,1.0,-39.72,40.72
3.271,1.0,-39.7,40.7
3.274,1.0,-39.71,40.71
3.277,1.0,-39.77,40.77
3.28,1.0,-39.84,40.84
3.283,1.0,0.0,1.0
3.286,1.0,-39.82,40.82
3.289,1.0,-39.77,40.77
3.292,1.0,-39.75,40.75
3.295,1.0,-39.7,40.7
3.298,1.0,-39.69,40.69
3.301,1.0,-39.74,40.74
3.304,1.0,-39.74,40.74
3.307,1.0,-39.77,40.77
3.31,1.0,-39.73,40.73
3.313,1.0,-39.63,40.63
3.316,1.0,-39.67,40.67
3.319,1.0,-39.7,40.7
3.322,1.0,-39.74,40.74
3.325,1.0,-39.73,40.73
3.328,1.0,-39.69,40.69
3.331,1.0,-39.71,40.71
3.334,1.0,-39.78,40.78
3.337,1.0,-39.78,40.78
3.34,1.0,-39.71,40.71
3.343,1.0,-39.67,40.67
3.346,1.0,-39.72,40.72
3.349,1.0,-39.74,40.74
3.352,1.0,-39.7,40.7
3.355,1.0,-39.72,40.72
3.359,1.0,-39.73,40.73
3.362,1.0,0.0,1.0
3.364,1.0,-39.71,40.71
3.367,1.0,-39.75,40.75
3.37,1.0,-39.72,40.72
3.373,1.0,-39.68,40.68
3.376,1.0,-39.69,40.69
3.379,1.0,-39.72,40.72
3.382,1.0,-39.71,40.71
3.385,1.0,-39.74,40.74
3.388,1.0,-39.76,40.76
3.391,1.0,-39.79,40.79
3.394,1.0,-39.79,40.79
3.397,1.0,-39.76,40.76
3.401,1.0,-39.71,40.71
3.404,1.0,-39.67,40.67
3.407,1.0,-39.69,40.69
3.41,1.0,-39.72,40.72
3.413,1.0,-39.66,40.66
3.416,1.0,-39.67,40.67
3.419,1.0,-39.68,40.68
3.422,1.0,-39.71,40.71
3.425,1.0,-39.68,40.68
3.428,1.0,-39.7,40.7
3.431,1.0,-39.73,40.73
3.434,1.0,-39.73,40.73
3.437,1.0,-39.75,40.75
3.44,1.0,-39.74,40.74
3.443,1.0,0.0,1.0
3.446,1.0,-39.71,40.71
3.449,1.0,-39.75,40.75
3.452,1.0,-39.8,40.8
3.455,1.0,-39.7,40.7
3.458,1.0,-39.7,40.7
3.461,1.0,-39.72,40.72
3.464,1.0,-39.66,40.66
3.467,1.0,-39.68,40.68
3.47,1.0,-39.7,40.7
3.473,1.0,-39.72,40.72
3.476,1.0,-39.74,40.74
3.479,1.0,-39.74,40.74
3.482,1.0,-39.7,40.7
3.485,1.0,-39.73,40.73
3.488,1.0,-39.72,40.72
3.491,1.0,-39.74,40.74
3.494,1.0,-39.71,40.71
3.497,1.0,-39.71,40.71
3.5,1.0,-39.74,40.74
3.503,1.0,-39.71,40.71
3.506,1.0,-39.69,40.69
3.509,1.0,-39.72,40.72
3.512,1.0,-39.77,40.77
3.515,1.0,-39.72,40.72
3.519,1.0,-39.73,40.73
3.522,1.0,-39.69,40.69
3.525,1.0,0.0,1.0
3.527,1.0,-39.66,40.66
3.53,1.0,-39.66,40.66
3.533,1.0,-39.73,40.73
3.536,1.0,-39.71,40.71
3.539,1.0,-39.73,40.73
3.542,1.0,-39.72,40.72
3.545,1.0,-39.69,40.69
3.548,1.0,-39.69,40.69
3.551,1.0,-39.66,40.66
3.554,1.0,-39.66,40.66
3.557,1.0,-39.72,40.72
3.561,1.0,-39.75,40.75
3.564,1.0,-39.72,40.72
3.567,1.0,-39.68,40.68
3.57,1.0,-39.68,40.68
3.573,1.0,-39.72,40.72
3.576,1.0,-39.71,40.71
3.579,1.0,-39.77,40.77
3.582,1.0,-39.78,40.78
3.585,1.0,-39.72,40.72
3.588,1.0,-39.72,40.72
3.591,1.0,-39.63,40.63
3.594,1.0,-39.62,40.62
3.597,1.0,-39.75,40.75
3.6,1.0,-39.74,40.74
3.603,1.0,-39.67,40.67
3.606,1.0,0.0,1.0
3.609,1.0,-39.66,40.66
3.612,1.0,-39.68,40.68
3.615,1.0,-39.7,40.7
3.618,1.0,-39.67,40.67
3.621,1.0,-39.75,40.75
3.624,1.0,-39.74,40.74
3.627,1.0,-39.71,40.71
3.63,1.0,-39.74,40.74
3.633,1.0,-39.64,40.64
3.636,1.0,-39.66,40.66
3.639,1.0,-39.73,40.73
3.642,1.0,-39.69,40.69
3.645,1.0,-39.66,40.66
3.648,1.0,-39.68,40.68
3.651,1.0,-39.7,40.7
3.654,1.0,-39.73,40.73
3.657,1.0,-39.74,40.74
3.66,1.0,-39.72,40.72
3.663,1.0,-39.66,40.66
3.666,1.0,-39.66,40.66
3.669,1.0,-39.62,40.62
3.672,1.0,-39.66,40.66
3.676,1.0,-39.74,40.74
3.679,1.0,-39.72,40.72
3.682,1.0,-39.72,40.72
3.685,1.0,-39.73,40.73
3.688,1.0,0.0,1.0
3.69,1.0,-39.66,40.66
3.693,1.0,-39.7,40.7
3.696,1.0,-39.75,40.75
3.699,1.0,-39.71,40.71
3.702,1.0,-39.64,40.64
3.705,1.0,-39.69,40.69
3.708,1.0,-39.73,40.73
3.711,1.0,-39.69,40.69
3.714,1.0,-39.66,40.66
3.718,1.0,-39.68,40.68
3.721,1.0,-39.66,40.66
3.724,1.0,-39.61,40.61
3.727,1.0,-39.62,40.62
3.73,1.0,-39.66,40.66
3.733,1.0,-39.72,40.72
3.736,1.0,-39.68,40.68
3.739,1.0,-39.63,40.63
3.742,1.0,-39.65,40.65
3.745,1.0,-39.68,40.68
3.748,1.0,-39.71,40.71
3.751,1.0,-39.73,40.73
3.754,1.0,-39.72,40.72
3.757,1.0,-39.7,40.7
3.76,1.0,-39.73,40.73
3.763,1.0,-39.73,40.73
3.766,1.0,-39.72,40.72
3.769,1.0,0.0,1.0
3.772,0.0,-39.71,39.71
3.775,0.0,-39.66,39.66
3.778,0.0,-39.68,39.68
3.781,0.0,-39.82,39.82
3.784,0.0,-39.97,39.97
3.787,0.0,-40.06,40.06
3.79,0.0,-40.08,40.08
3.793,0.0,-40.16,40.16
3.796,0.0,-40.22,40.22
3.799,0.0,-40.32,40.32
3.802,0.0,-40.27,40.27
3.805,0.0,-40.12,40.12
3.808,0.0,-40.17,40.17
3.811,0.0,-40.17,40.17
3.814,0.0,-40.13,40.13
3.817,0.0,-40.16,40.16
3.82,0.0,-40.17,40.17
3.823,0.0,-40.26,40.26
3.826,0.0,-40.24,40.24
3.829,0.0,-40.19,40.19
3.832,0.0,-40.13,40.13
3.836,0.0,-40.06,40.06
3.839,0.0,-40.16,40.16
3.842,0.0,-40.18,40.18
3.845,0.0,-40.19,40.19
3.848,0.0,0.0,0.0
3.85,0.0,-40.19,40.19
3.853,0.0,-40.21,40.21
3.856,0.0,-40.18,40.18
3.859,0.0,-40.21,40.21
3.862,0.0,-40.23,40.23
3.865,0.0,-40.17,40.17
3.868,0.0,-40.12,40.12
3.871,0.0,-40.13,40.13
3.874,0.0,-40.11,40.11
3.878,0.0,-40.05,40.05
3.881,0.0,-40.14,40.14
3.884,0.0,-40.17,40.17
3.887,0.0,-40.16,40.16
3.89,0.0,-40.14,40.14
3.893,0.0,-40.1,40.1
3.896,0.0,-40.17,40.17
3.899,0.0,-40.2,40.2
3.902,0.0,-40.15,40.15
3.905,0.0,-40.14,40.14
3.908,0.0,-40.11,40.11
3.911,0.0,-40.11,40.11
3.914,0.0,-40.11,40.11
3.917,0.0,-40.12,40.12
3.92,0.0,-40.1,40.1
3.923,0.0,-40.17,40.17
3.926,0.0,-40.14,40.14
3.929,0.0,0.0,0.0
3.932,0.0,-40.13,40.13
3.935,0.0,-40.21,40.21
3.938,0.0,-40.18,40.18
3.941,0.0,-40.21,40.21
3.944,0.0,-40.21,40.21
3.947,0.0,-40.17,40.17
3.95,0.0,-40.14,40.14
3.953,0.0,-40.14,40.14
3.956,0.0,-40.13,40.13
3.959,0.0,-40.16,40.16
3.962,0.0,-40.11,40.11
3.965,0.0,-40.1,40.1
3.968,0.0,-40.18,40.18
3.971,0.0,-40.14,40.14
3.974,0.0,-40.09,40.09
3.977,0.0,-40.11,40.11
3.98,0.0,-40.12,40.12
3.983,0.0,-40.15,40.15
3.986,0.0,-40.1,40.1
3.989,0.0,-40.12,40.12
3.993,0.0,-40.12,40.12
3.996,0.0,-40.08,40.08
3.999,0.0,-40.13,40.13
4.002,0.0,-40.13,40.13
4.005,0.0,-40.14,40.14
4.008,0.0,-40.09,40.09
4.011,0.0,0.0,0.0
4.013,0.0,-40.15,40.15
4.016,0.0,-40.12,40.12
4.019,0.0,-40.16,40.16
4.022,0.0,-40.2,40.2
4.025,0.0,-40.17,40.17
4.028,0.0,-40.17,40.17
4.031,0.0,-40.12,40.12
4.035,0.0,-40.13,40.13
4.038,0.0,-40.12,40.12
4.041,0.0,-40.13,40.13
4.044,0.0,-40.18,40.18
4.047,0.0,-40.18,40.18
4.05,0.0,-40.14,40.14
4.053,0.0,-40.14,40.14
4.056,0.0,-40.12,40.12
4.059,0.0,-40.13,40.13
4.062,0.0,-40.17,40.17
4.065,0.0,-40.15,40.15
4.068,0.0,-40.14,40.14
4.071,0.0,-40.15,40.15
4.074,0.0,-40.15,40.15
4.077,0.0,-40.18,40.18
4.08,0.0,-40.16,40.16
4.083,0.0,-40.16,40.16
4.086,0.0,-40.16,40.16
4.089,0.0,-40.14,40.14
4.092,0.0,0.0,0.0
4.095,0.0,-40.12,40.12
4.098,0.0,-40.15,40.15
4.101,0.0,-40.17,40.17
4.104,0.0,-40.14,40.14
4.107,0.0,-40.17,40.17
4.11,0.0,-40.18,40.18
4.113,0.0,-40.16,40.16
4.116,0.0,-40.19,40.19
4.119,0.0,-40.2,40.2
4.122,0.0,-40.16,40.16
4.125,0.0,-40.19,40.19
4.128,0.0,-40.16,40.16
4.131,0.0,-40.19,40.19
4.134,0.0,-40.13,40.13
4.137,0.0,-40.09,40.09
4.14,0.0,-40.15,40.15
4.143,0.0,-40.14,40.14
4.146,0.0,-40.11,40.11
4.15,0.0,-40.11,40.11
4.153,0.0,-40.14,40.14
4.156,0.0,-40.13,40.13
4.159,0.0,-40.16,40.16
4.162,0.0,-40.15,40.15
4.165,0.0,-40.1,40.1
4.168,0.0,-40.18,40.18
4.171,0.0,-40.13,40.13
4.174,0.0,0.0,0.0
4.176,0.0,-40.16,40.16
4.179,0.0,-40.15,40.15
4.182,0.0,-40.11,40.11
4.185,0.0,-40.13,40.13
4.188,0.0,-40.12,40.12
4.192,0.0,-40.17,40.17
4.195,0.0,-40.11,40.11
4.198,0.0,-40.16,40.16
4.201,0.0,-40.14,40.14
4.204,0.0,-40.16,40.16
4.207,0.0,-40.24,40.24
4.21,0.0,-40.22,40.22
4.213,0.0,-40.16,40.16
4.216,0.0,-40.14,40.14
4.219,0.0,-40.16,40.16
4.222,0.0,-40.17,40.17
4.225,0.0,-40.14,40.14
4.228,0.0,-40.16,40.16
4.231,0.0,-40.17,40.17
4.234,0.0,-40.14,40.14
4.237,0.0,-40.16,40.16
4.24,0.0,-40.16,40.16
4.243,0.0,-40.12,40.12
4.246,0.0,-40.2,40.2
4.249,0.0,-40.17,40.17
4.252,0.0,-40.09,40.09
4.255,0.0,0.0,0.0
4.258,0.0,-40.06,40.06
4.261,0.0,-40.13,40.13
4.264,0.0,-40.17,40.17
4.267,0.0,-40.17,40.17
4.27,0.0,-40.21,40.21
4.273,0.0,-40.18,40.18
4.276,0.0,-40.12,40.12
4.279,0.0,-40.06,40.06
4.282,0.0,-40.12,40.12
4.285,0.0,-40.16,40.16
4.288,0.0,-40.14,40.14
4.291,0.0,-40.11,40.11
4.294,0.0,-40.14,40.14
4.297,0.0,-40.22,40.22
4.3,0.0,-40.22,40.22
4.303,0.0,-40.15,40.15
4.306,0.0,-40.09,40.09
4.31,0.0,-40.07,40.07
4.313,0.0,-40.07,40.07
4.316,0.0,-40.06,40.06
4.319,0.0,-40.14,40.14
4.322,0.0,-40.15,40.15
4.325,0.0,-40.18,40.18
4.328,0.0,-40.17,40.17
4.331,0.0,-40.18,40.18
4.334,0.0,0.0,0.0
4.336,0.0,-40.15,40.15
4.339,0.0,-40.11,40.11
4.342,0.0,-40.12,40.12
4.345,0.0,-40.15,40.15
4.348,0.0,-40.19,40.19
4.352,0.0,-40.18,40.18
4.355,0.0,-40.08,40.08
4.358,0.0,-40.16,40.16
4.361,0.0,-40.22,40.22
4.364,0.0,-40.17,40.17
4.367,0.0,-40.13,40.13
4.37,0.0,-40.22,40.22
4.373,0.0,-40.19,40.19
4.376,0.0,-40.14,40.14
4.379,0.0,-40.21,40.21
4.382,0.0,-40.22,40.22
4.385,0.0,-40.17,40.17
4.388,0.0,-40.16,40.16
4.391,0.0,-40.17,40.17
4.394,0.0,-40.19,40.19
4.397,0.0,-40.16,40.16
4.4,0.0,-40.18,40.18
4.403,0.0,-40.15,40.15
4.406,0.0,-40.18,40.18
4.409,0.0,-40.18,40.18
4.412,0.0,-40.13,40.13
4.415,0.0,0.0,0.0
4.418,0.0,-40.08,40.08
4.421,0.0,-40.15,40.15
4.424,0.0,-40.12,40.12
4.427,0.0,-40.13,40.13
4.43,0.0,-40.16,40.16
4.433,0.0,-40.1,40.1
4.436,0.0,-40.02,40.02
4.439,0.0,-40.13,40.13
4.442,0.0,-40.15,40.15
4.445,0.0,-40.1,40.1
4.448,0.0,-40.1,40.1
4.451,0.0,-40.15,40.15
4.454,0.0,-40.18,40.18
4.457,0.0,-40.1,40.1
4.46,0.0,-40.16,40.16
4.463,0.0,-40.17,40.17
4.467,0.0,-40.18,40.18
4.47,0.0,-40.16,40.16
4.473,0.0,-40.06,40.06
4.476,0.0,-40.13,40.13
4.479,0.0,-40.18,40.18
4.482,0.0,-40.17,40.17
4.485,0.0,-40.18,40.18
4.488,0.0,-40.18,40.18
4.491,0.0,-40.1,40.1
4.494,0.0,-40.11,40.11
4.497,0.0,0.0,0.0
4.499,0.0,-40.11,40.11
4.502,0.0,-40.15,40.15
4.505,0.0,-40.17,40.17
4.509,0.0,-40.2,40.2
4.512,0.0,-40.22,40.22
4.515,0.0,-40.21,40.21
4.518,0.0,-40.12,40.12
4.521,0.0,-40.1,40.1
4.524,0.0,-40.08,40.08
4.527,3.0,-40.04,43.04
4.53,3.0,-40.16,43.16
4.533,3.0,-40.11,43.11
4.536,3.0,-39.58,42.58
4.539,3.0,-39.11,42.11
4.542,3.0,-38.65,41.65
4.545,3.0,-38.12,41.12
4.548,3.0,-37.38,40.38
4.551,3.0,-36.5,39.5
4.554,3.0,-35.88,38.88
4.557,3.0,-35.02,38.02
4.56,3.0,-34.16,37.16
4.563,3.0,-33.38,36.38
4.566,3.0,-32.56,35.56
4.569,3.0,-31.99,34.989999999999995
4.572,3.0,-31.63,34.629999999999995
4.575,3.0,-31.01,34.010000000000005
4.578,3.0,0.0,3.0
4.581,3.0,-30.28,33.28
4.584,3.0,-29.75,32.75
4.587,3.0,-29.18,32.18
4.59,3.0,-28.64,31.64
4.593,3.0,-28.19,31.19
4.596,3.0,-27.8,30.8
4.599,3.0,-27.33,30.33
4.602,3.0,-26.8,29.8
4.605,3.0,-26.59,29.59
4.608,3.0,-26.25,29.25
4.611,3.0,-26.02,29.02
4.614,3.0,-25.83,28.83
4.617,3.0,-25.52,28.52
4.62,3.0,-25.33,28.33
4.623,3.0,-24.96,27.96
4.627,3.0,-24.61,27.61
4.63,3.0,-24.46,27.46
4.633,3.0,-24.36,27.36
4.636,3.0,-24.09,27.09
4.639,3.0,-23.94,26.94
4.642,3.0,-23.7,26.7
4.645,3.0,-23.44,26.44
4.648,3.0,-23.25,26.25
4.651,3.0,-22.87,25.87
4.654,3.0,-22.49,25.49
4.657,3.0,-22.36,25.36
4.66,3.0,0.0,3.0
4.662,3.0,-22.11,25.11
4.665,3.0,-21.98,24.98
4.669,3.0,-21.79,24.79
4.672,3.0,-21.45,24.45
4.675,3.0,-21.27,24.27
4.678,3.0,-20.74,23.74
4.681,3.0,-20.61,23.61
4.684,3.0,-20.35,23.35
4.687,3.0,-19.95,22.95
4.69,3.0,-19.48,22.48
4.693,3.0,-19.27,22.27
4.696,3.0,-18.8,21.8
4.699,3.0,-18.38,21.38
4.702,3.0,-18.03,21.03
4.705,3.0,-17.65,20.65
4.708,3.0,-17.1,20.1
4.711,3.0,-16.73,19.73
4.714,3.0,-16.46,19.46
4.717,3.0,-16.08,19.08
4.72,3.0,-15.71,18.71
4.723,3.0,-15.32,18.32
4.726,3.0,-15.0,18.0
4.729,3.0,-14.62,17.619999999999997
4.732,3.0,-14.4,17.4
4.735,3.0,-14.22,17.22
4.738,3.0,0.0,3.0
4.741,3.0,-13.82,16.82
4.744,3.0,-13.8,16.8
4.747,3.0,-13.53,16.53
4.75,3.0,-13.1,16.1
4.753,3.0,-13.06,16.060000000000002
4.756,3.0,-13.09,16.09
4.759,3.0,-12.86,15.86
4.762,3.0,-12.74,15.74
4.765,3.0,-12.8,15.8
4.768,3.0,-12.73,15.73
4.771,3.0,-12.72,15.72
4.774,3.0,-12.56,15.56
4.777,3.0,-12.49,15.49
4.78,3.0,-12.47,15.47
4.784,3.0,-12.22,15.22
4.787,3.0,-12.18,15.18
4.79,3.0,-12.13,15.13
4.793,3.0,-12.23,15.23
4.796,3.0,-12.35,15.35
4.799,3.0,-12.26,15.26
4.802,3.0,-12.29,15.29
4.805,3.0,-12.38,15.38
4.808,3.0,-12.32,15.32
4.811,3.0,-12.38,15.38
4.814,3.0,-12.45,15.45
4.817,3.0,-12.33,15.33
4.82,3.0,0.0,3.0
4.822,3.0,-12.39,15.39
4.826,3.0,-12.52,15.52
4.829,3.0,-12.45,15.45
4.832,3.0,-12.45,15.45
4.835,3.0,-12.62,15.62
4.838,3.0,-12.56,15.56
4.841,3.0,-12.55,15.55
4.844,3.0,-12.69,15.69
4.847,3.0,-12.61,15.61
4.85,3.0,-12.53,15.53
4.853,3.0,-12.66,15.66
4.856,3.0,-12.78,15.78
4.859,3.0,-12.68,15.68
4.862,3.0,-12.72,15.72
4.865,3.0,-12.77,15.77
4.868,3.0,-12.65,15.65
4.871,3.0,-12.72,15.72
4.874,3.0,-12.8,15.8
4.877,3.0,-12.75,15.75
4.88,3.0,-12.78,15.78
4.883,3.0,-12.86,15.86
4.886,3.0,-12.82,15.82
4.889,3.0,-12.77,15.77
4.892,3.0,-12.85,15.85
4.895,3.0,-12.86,15.86
4.899,3.0,-12.77,15.77
4.902,3.0,0.0,3.0
4.904,3.0,-12.8,15.8
4.907,3.0,-12.8,15.8
4.91,3.0,-12.72,15.72
4.913,3.0,-12.82,15.82
4.916,3.0,-12.94,15.94
4.919,3.0,-12.85,15.85
4.922,3.0,-12.86,15.86
4.925,3.0,-12.97,15.97
4.928,3.0,-12.89,15.89
4.931,3.0,-12.89,15.89
4.934,3.0,-12.99,15.99
4.937,3.0,-12.96,15.96
4.941,3.0,-12.99,15.99
4.944,3.0,-13.06,16.060000000000002
4.947,3.0,-12.98,15.98
4.95,3.0,-12.92,15.92
4.953,3.0,-13.05,16.05
