Timestamp (ms),Encoder1,Encoder2,Loadcell
1747961534887,0.0,227.21,2590.856
1747961534987,0.0,227.45,2545.45
1747961535087,0.0,227.89,2512.391
1747961535187,0.0,228.13,2518.186
1747961535287,0.0,228.33,2588.799
1747961535387,0.0,228.38,2606.655
1747961535487,0.0,228.6,2562.468
1747961535587,0.0,229.17,2524.451
1747961535687,0.0,229.47,2564.473
1747961535787,0.0,229.58,2620.764
1747961535887,0.0,229.69,2584.855
1747961535987,0.0,229.8,2532.148
1747961536087,0.0,230.44,2496.776
1747961536187,0.0,230.77,2505.92
1747961536288,0.0,230.9,2590.063
1747961536388,0.0,230.99,2604.965
1747961536488,0.0,231.19,2553.25
1747961536588,0.0,231.61,2511.407
1747961536688,0.0,231.91,2492.832
1747961536788,0.0,232.13,2536.298
1747961536888,0.0,232.16,2595.512
1747961536988,0.0,232.27,2574.513
1747961537088,0.0,232.51,2497.951
1747961537188,0.0,233.03,2482.85
1747961537288,0.0,233.21,2531.296
1747961537388,0.0,233.32,2594.815
1747961537488,0.0,233.41,2568.873
1747961537588,0.0,233.63,2526.324
1747961537688,0.0,234.02,2502.799
1747961537788,0.0,234.29,2514.323
1747961537888,0.0,234.37,2579.104
1747961537988,0.0,234.42,2588.586
1747961538088,0.0,234.51,2544.958
1747961538188,0.0,234.75,2510.584
1747961538288,0.0,234.81,2491.847
1747961538388,0.0,234.95,2517.194
1747961538488,0.0,234.99,2510.261
1747961538588,0.0,235.47,2494.763
1747961538688,0.0,235.56,2507.514
1747961538788,0.0,235.61,2568.88
1747961538888,0.0,235.76,2579.963
1747961538988,0.0,235.8,2546.985
1747961539088,0.0,236.15,2518.516
1747961539188,0.0,236.35,2512.413
1747961539288,0.0,236.48,2561.396
1747961539388,0.0,236.59,2600.463
1747961539488,0.0,236.73,2573.368
1747961539588,0.0,237.23,2539.927
1747961539688,0.0,238.42,2561.19
1747961539788,0.0,238.55,2581.763
1747961539888,0.0,238.57,2474.829
1747961539988,0.0,238.55,2428.476
1747961540088,0.0,238.95,2417.077
1747961540188,0.0,239.14,2427.507
1747961540289,0.0,239.12,2504.451
1747961540388,0.0,239.21,2566.354
1747961540489,0.0,239.27,2555.028
1747961540589,0.0,239.6,2526.302
1747961540689,0.0,239.85,2507.573
1747961540789,0.0,239.93,2527.051
1747961540889,0.0,240.07,2603.122
1747961540989,0.0,240.15,2618.076
1747961541089,0.0,240.35,2545.656
1747961541189,0.0,240.7,2524.524
1747961541289,0.0,240.94,2558.421
1747961541389,0.0,241.08,2619.905
1747961541489,0.0,241.14,2608.748
1747961541589,0.0,241.3,2562.968
1747961541689,0.0,241.71,2531.965
1747961541789,0.0,242.09,2533.155
1747961541889,0.0,242.24,2596.893
1747961541989,0.0,242.35,2628.124
1747961542089,0.0,242.35,2584.62
1747961542189,0.0,242.61,2537.789
1747961542289,0.0,242.99,2505.435
1747961542389,0.0,243.14,2563.974
1747961542489,0.0,243.25,2590.922
1747961542589,0.0,243.32,2557.518
1747961542689,0.0,243.25,2515.718
1747961542789,0.0,243.41,2490.547
1747961542889,0.0,243.41,2475.38
1747961542989,0.0,243.43,2464.025
1747961543089,0.0,243.45,2454.675
1747961543189,0.0,243.47,2447.264
1747961543289,0.0,243.47,2440.279
1747961543389,0.0,243.52,2433.478
1747961543489,0.0,243.85,2427.778
1747961543589,0.0,243.96,2427.58
1747961543689,0.0,244.04,2470.422
1747961543789,0.0,244.11,2570.775
1747961543889,0.0,244.22,2557.738
1747961543989,0.0,244.28,2543.254
1747961544089,0.0,244.66,2532.567
1747961544189,0.0,245.03,2548.065
1747961544290,0.0,245.25,2624.422
1747961544390,0.0,245.36,2676.908
1747961544490,0.0,245.52,2642.042
1747961544590,0.0,245.67,2588.116
1747961544690,0.0,246.2,2551.017
1747961544790,0.0,246.5,2537.055
1747961544890,0.0,246.72,2592.641
1747961544990,0.0,246.92,2641.249
1747961545090,0.0,246.92,2546.904
1747961545190,0.0,247.19,2509.071
1747961545290,0.0,247.62,2493.074
1747961545390,0.0,247.82,2538.215
1747961545490,0.0,247.95,2598.48
1747961545590,0.0,248.04,2577.319
1747961545690,0.0,248.22,2532.964
1747961545790,0.0,248.68,2503.129
1747961545890,0.0,248.86,2501.866
1747961545990,0.0,249.14,2560.948
1747961546090,0.0,249.25,2605.751
1747961546190,0.0,249.27,2575.564
1747961546290,0.0,249.51,2530.628
1747961546390,0.0,250.02,2494.425
1747961546490,0.0,250.33,2561.227
1747961546590,0.0,250.46,2610.599
1747961546690,0.0,250.44,2576.497
1747961546790,0.0,250.79,2532.09
1747961546890,0.0,251.21,2503.232
1747961546990,0.0,251.6,2522.35
1747961547090,0.0,251.73,2598.179
1747961547190,0.0,251.82,2603.283
1747961547290,0.0,251.91,2547.815
1747961547390,0.0,252.35,2505.465
1747961547490,0.0,252.66,2486.309
1747961547590,0.0,252.7,2522.982
1747961547690,0.0,252.88,2582.02
1747961547790,0.0,252.99,2530.129
1747961547890,0.0,253.32,2501.366
1747961547991,0.0,253.71,2496.717
1747961548091,0.0,253.98,2560.441
1747961548191,0.0,254.09,2609.864
1747961548291,0.0,254.17,2578.509
1747961548391,0.0,254.35,2534.682
1747961548491,0.0,254.74,2503.408
1747961548591,0.0,255.14,2490.452
1747961548691,0.0,255.29,2542.255
1747961548791,0.0,255.29,2600.845
1747961548891,0.0,255.4,2573.243
1747961548991,0.0,255.62,2523.114
1747961549091,0.0,256.04,2482.108
1747961549191,0.0,256.24,2543.996
1747961549291,0.0,256.37,2592.729
1747961549391,0.0,256.55,2571.436
