Timestamp (ms),Encoder1,Encoder2,Loadcell
1747627610727,194.18,217.45,484.613
1747627610827,178.19,217.65,414.733
1747627610927,86.6,218.69,371.346
1747627611027,86.71,218.75,359.669
1747627611127,29.27,219.39,301.855
1747627611227,346.55,220.07,264.422
1747627611327,346.88,220.16,253.805
1747627611427,258.33,221.63,190.36
1747627611527,257.36,221.7,180.489
1747627611627,243.65,221.83,149.83
1747627611727,145.86,223.72,140.522
1747627611827,146.04,223.78,132.257
1747627611927,86.86,224.84,109.193
1747627612027,46.94,225.59,102.749
1747627612127,47.0,225.87,94.749
1747627612227,326.53,227.67,81.135
1747627612327,317.52,227.98,79.213
1747627612427,310.36,228.18,72.29
1747627612527,248.86,229.56,62.642
1747627612627,250.02,229.63,61.251
1747627612727,243.8,229.72,55.379
1747627612827,205.59,230.42,54.94
1747627612927,205.79,230.46,49.698
1747627613028,203.55,230.51,46.012
1747627613128,182.43,230.99,46.807
1747627613228,183.09,231.03,47.785
1747627613328,182.93,231.1,45.913
1747627613428,182.89,231.08,45.499
1747627613528,183.04,231.1,45.333
1747627613628,180.74,231.1,45.226
1747627613728,144.26,231.89,45.781
1747627613828,139.89,232.0,45.723
1747627613928,137.78,232.13,42.104
1747627614028,73.83,233.69,38.294
1747627614128,53.84,234.24,38.004
1747627614228,52.32,234.29,32.861
1747627614328,340.99,236.18,31.967
1747627614428,331.79,236.62,31.089
1747627614528,331.37,236.59,28.431
1747627614628,257.34,238.51,27.412
1747627614728,249.91,238.77,27.255
1747627614828,237.91,238.88,25.64
1747627614928,171.92,240.7,24.845
1747627615028,172.06,240.7,24.513
1747627615128,93.85,242.79,23.669
1747627615228,83.81,243.08,23.718
