Timestamp (ms),Encoder1,Encoder2,Loadcell
1747963353607,145.45,162.01,195.241
1747963353707,145.16,161.93,198.289
1747963353807,129.32,162.32,197.885
1747963353907,106.73,162.81,199.603
1747963354007,91.63,163.11,215.108
1747963354108,87.15,163.31,232.031
1747963354208,87.54,163.18,238.039
1747963354308,87.72,163.18,239.104
1747963354408,87.15,163.22,237.87
1747963354508,67.0,163.6,235.483
1747963354608,49.11,163.73,237.98
1747963354708,44.98,163.9,249.864
1747963354808,45.33,163.82,260.72
1747963354908,45.44,163.84,263.526
1747963355008,44.63,163.77,262.336
1747963355108,30.32,164.08,259.86
1747963355208,13.95,164.19,257.855
1747963355308,1.71,164.32,276.261
1747963355408,1.69,164.32,286.853
1747963355508,1.54,164.3,290.466
1747963355608,1.54,164.3,286.809
1747963355708,357.21,164.41,284.774
1747963355808,335.54,165.13,284.209
1747963355908,317.59,165.57,281.065
1747963356008,308.25,165.66,267.088
1747963356108,306.95,165.6,274.051
1747963356208,305.66,165.73,288.182
1747963356308,304.78,165.68,293.331
1747963356408,295.77,165.84,292.898
1747963356508,273.62,165.95,292.596
1747963356608,258.26,166.17,306.948
1747963356708,248.35,166.26,318.862
1747963356808,247.58,166.19,328.439
1747963356908,247.54,166.17,332.92
1747963357008,248.44,166.19,330.297
1747963357108,242.9,166.34,326.676
1747963357208,221.48,166.69,322.666
1747963357308,205.28,167.05,329.027
1747963357408,202.69,167.13,341.998
1747963357508,203.24,167.18,349.519
1747963357608,203.22,167.11,359.251
1747963357708,202.36,167.05,356.32
1747963357808,184.6,167.4,353.478
1747963357908,163.33,167.64,352.552
1747963358008,151.44,167.84,383.628
1747963358108,150.08,167.82,398.729
1747963358209,149.97,167.88,403.68
1747963358309,150.24,167.84,401.41
1747963358409,136.39,168.04,397.378
1747963358509,113.43,168.65,394.881
1747963358609,96.64,169.0,406.853
1747963358709,95.06,168.89,409.372
1747963358809,95.92,168.98,408.667
1747963358909,96.03,168.87,422.446
1747963359009,95.26,168.96,419.501
1747963359109,79.96,169.22,415.542
1747963359209,61.44,169.55,414.572
